idx	french
60	« Par-delà Reeds, de Meriadoc Moonwatch. »
61	« Le Peuple, de Léxandro. »
62	« Les Humains : une Brève Histoire, de Metann Liucx. »
63	« Mémoires d'un Homme d'État, de Nicholas Darrow. »
64	« Autobiographie Prax, du Seigneur Fillius Prax. »
65	« Urth et Tol, Fondateurs, de Bodil Grimface. »
66	« Prières Populaires, des Sœurs Trill. »
67	Laisse tomber. J'en ai assez demandé.
68	« Un livre étonnamment courant dans le coin. Il est dans ce bureau immonde, sur Waterlane. »
69	« Un guide de voyage basique. Bien des mensonges dedans. Encore plus autour, au-dessus. »
70	« L'un est... en bas. Loin, loin en bas. Un autre est en haut - à l'intérieur de la tour. »
71	« Il y a six copies dans ces rues. L'une est sur Waterlane. Le halfelin l'a. »
72	« Un point de vue intéressant et froid sur la créature la plus maléfique de Whale-land. Va à la tour. »
73	« Il y a bien trop de copies de cette ordure dans le coin. Le bureau de Waterlane. Vas-y. »
74	« Un grand récit d'un puissant narcissique. Tu peux en trouver un dans la Maison-Liche voisine. »
75	« Il y a une copie dans la tour. Livre ennuyeux, cela dit. »
76	« Une merveilleuse collection de récits. Les Sœurs ont fait œuvre remarquable pour stopper la ridicule mode culturelle consistant à parler au lieu d'écrire. La copie la plus proche est dans la Maison-Liche. »
77	Tu ranges la plume.
78	Tandis que tu ramasses le tome, une sensation de picotement écrasante te parcourt le bras.
79	Un malheur imminent.
80	Putain de merde. Non ! Ne le fais pas !
81	LÂCHE-LE.
82	UN ARTEFACT MAUDIT, LAISSÉ PAR CEUX QUI CONNAISSAIENT LES SECRETS DE CE MONDE.
83	IL DIT : <shake>PAS. À TOI</shake>.
84	« Ça va, Clerc ? »
85	« Tu trembles ? »
86	(Le reposer.)
87	Tu le fais, le replaçant vite sur le rebord.
88	Tandis que tu écris ces lettres- les achevant par une simple ponctuation...
89	<wiggle>...</wiggle>
90	L'illusion entière s'éloigne, loin dans un profond, profond couloir.
91	« ...Ho là. »
92	Pourtant directement à ta gauche tu vois... une entrée. Elle mène vers un endroit lumineux.
93	Ton compagnon la pointe du doigt. « Ouaip. »
94	« Ça, c'est de la connerie ésotérique. »
95	Tandis que tu jettes un œil vers ce livre - glissant encore au loin dans le noir - tu attrapes un dernier aperçu de ses pages qui se tournent, tandis qu'il se mue en une fine brume.
96	<wiggle>BIEN SÛR QUE NOUS AVONS CE SPLENDIDE TOME</wiggle>.
97	<wiggle>SI TU DEMANDES GENTIMENT, IL POURRAIT ÊTRE TIEN...</wiggle>
98	« ...Cool. »
