idx	french
186	Le gobelours ricane et serre son morgenstern.
187	« Bon, de quoi d'autre souhaites-tu parler ? Je ne flatterai pas ton ego plus que ça, je t'assure. »
188	Elle ne veut pas croiser ton regard. Comme c'est étrange.
189	OH la la. Ouaip. À mi-chemin, mon garçon.
190	<i>Gloire soit, comme gloire trouvée- le plus grand homme ne sera lié- à nulle terre ni rive étrangère, le cœur aimant ouvrira les frontières.</i>
191	Oh... oh...
192	Ohhh... ohhhh...
193	C'est une honte.
194	Tout ça est une telle honte.
195	« Un roper ? »
196	« C'est une bête féroce. Ils ne montent pas si haut très souvent. »
197	« Bien joué, humain. »
198	Continue de tuer des trucs, et d'être VIRIL. Elle aime ça.
199	Moongore ne se retourne pas, et se contente de grogner vers toi.
200	« C'est Nessan. C'est notre druide. »
201	« Elle n'est pas très réactive. »
202	« Ne la dérange pas. Non que tu en serais capable. »
203	« Elle est en pleine méditation. Loin d'ici. »
204	« Laisse-la tranquille. »
205	« Mais j'ai besoin de lui parler ! »
206	« Bon. Je vais faire ça. »
207	« Alors trouve-la dans le Jardin plus tard. »
208	« Elle passe ses matinées ici en bas, et retourne à son bureau après le déjeuner. »
209	« Je lui ai cuisiné un charmant ragoût de champignons aujourd'hui. »
210	« Je lui ai cuisiné un charmant crabe des cavernes rôti aujourd'hui. »
211	« Je lui ai cuisiné un charmant poisson en croûte d'herbes aujourd'hui. »
212	« Je lui ai cuisiné un charmant mélange de légumes-racines aujourd'hui. »
213	« Je lui ai cuisiné une charmante tourte de viande épicée aujourd'hui. »
214	« Je lui ai cuisiné une charmante salade de verdures souterraines aujourd'hui. »
215	« Je lui ai cuisiné un charmant lapin de tunnel braisé aujourd'hui. »
216	« <i>Vous</i> cuisinez ? »
217	« Vous déjeunez ensemble ? »
218	« Oui. Ça fait partie de mes devoirs. »
219	« Je peux me joindre ? »
220	« Ça a l'air charmant. »
221	« Tu ne PEUX PAS. »
222	Une terrible tragédie.
223	Être forcé d'<i>éviter</i> une intoxication alimentaire.
224	« Je suis excellent en cuisine. Alors oui, ça l'est. »
225	« J'ai senti un léger grondement dans la terre. »
226	« J'étais ici en bas, à garder les Racines. »
227	« Alors rien de trop hors de l'ordinaire ? »
228	« Juste un petit grondement ? »
229	« Bon. J'ai quelques autres questions. »
230	« Rien que je doive te dire, humain. »
231	« Je suppose que c'était une force de magie ou de nature des plus féroces, si elle a créé un tremblement jusqu'ici en bas. »
232	« Bon. »
233	Elle grogne.
234	Drôle de bruit.
235	Cette bête ne sait même pas parler correctement.
236	« C'est un oui ? »
237	(Grogner en retour.)
238	« Parle clairement, gobelours. »
239	Elle montre les crocs.
240	« C'est le cas. »
241	« Vous cherchez cet homme ? »
242	« Ouais enfin, clairement. »
243	(Grogner, de façon voyante.)
244	Le gobelours te montre un profond froncement et dit : « Si tu le vois, plante-lui un couteau dans le cœur pour moi. »
245	Parle sa langue.
246	« Attendez, pourquoi ? »
247	(Grogner, d'un air interrogateur.)
248	« Je l'ai vu approcher depuis la chambre du Pilier. Je lui ai dit de s'arrêter, de s'écarter du territoire Halfway. »
249	« Mais ce salaud... »
250	« Il m'a lancé un sort. »
251	« Si beau que ça, hein ? »
252	« C'est affreux. »
253	« Si tu n'as pas réussi à y résister, c'est ta faute. »
254	(Grogner, avec empathie.)
255	« Quoi ? Non. »
256	« Il était aussi laid que le reste d'entre vous. »
257	« Aïe. »
258	« Vous me trouvez laid ? »
259	« Oui. Les humains sont vraiment nuls, hein ? »
260	« Je ne peux pas voir ton visage, humain. »
261	« Mais je le supposerais, oui. »
262	« Je n'ai pas dit ça. »
263	« Espèce d'inoffensive bite flasque. »
264	« Non. J'étais faible. »
265	Elle ricane. « Oui, je suis d'accord. »
266	« Vous vous moquez de moi, humain ? »
267	« Non. Tout le contraire. »
268	« Oui. Mais pas d'une mauvaise façon. »
269	« Possiblement. Je ne suis pas sûr. »
270	« Ouais. »
271	« Ne te moque pas de moi d'une bonne façon non plus. »
272	Elle secoue la tête.
273	« Je l'ai vu approcher. Il portait une immonde robe jaune. »
274	« Puis il a dit quelques mots, et soudain je l'ai joyeusement laissé passer. »
275	« Un charme d'un genre ou d'un autre. J'étais impuissante, comme un chaton. »
276	« Par les dieux, <i>je déteste les chatons</i>. »
277	Tu peux la réparer.
278	Fuis-la. Avant qu'il ne soit trop tard.
279	« Vous... détestez les chatons ? »
280	« Que pouvez-vous me dire d'autre sur lui ? »
281	« Dans quelle direction est-il parti ? »
282	« Oui. N'importe quelle bête-enfant, en fait. »
283	« Ils sont trop faibles pour survivre seuls. C'est un trait dégoûtant de l'adolescence. »
284	Cette nana est complètement folle.
285	<b>Tu peux la réparer.</b>
286	« D'accord ? »
287	Tu dois trouver cet homme et le punir.
288	Ainsi tu pourras gagner son respect.
289	« Fais ce que tu veux. Je m'en fiche. »
290	En fait ça lui importe un peu.
291	Tu la surprends à lorgner ta silhouette.
292	« Il avait la peau légèrement plus foncée. Contrairement à la plupart des humains pâles de Norvik. »
293	« Il portait un sac à dos. Et plusieurs... choses. Des outils. »
294	« C'est pas très précis. »
295	« Plus foncée à quel point, exactement ? »
296	« Tu veux du verbeux ? Va demander à un poète. »
297	« Quelque part entre un gobelin des collines bronzé et des orcs des landes pâles. »
298	« C'est une très bonne information, merci. »
299	« Je n'ai aucune idée de ce que ça veut dire. »
300	Elle hausse les épaules.
301	« Par les Cavernes du Sud. »
302	Elle pointe vers le tunnel humide en bas de la pente.
303	« Je l'ai averti des monstres tandis qu'il s'éloignait. <i>À cause de ce satané sort</i>. »
304	« J'aurais espéré qu'il devienne le dîner de quelque Horreur Crochue ou Manteleombre... mais le salaud s'est rendu invisible en entrant dans le tunnel. »
305	« Je déteste les magiciens. »
306	« Je suis un magicien, au fait. »
307	« Pareil. Je supporte pas ces intellos. »
308	« Je suis neutre à leur égard, personnellement. »
309	(Grogner, avec colère.)
310	« Alors je te déteste. »
311	Le gobelours lâche un grognement.
312	Signalant clairement qu'elle en a fini avec cette partie de la conversation.
313	« Vraiment ? »
314	Le gobelours lève le menton et te regarde de haut.
315	« Est-il encore dans la Cité d'En Bas ?! »
316	« Non. Il est loin en dessous. »
317	« Non. Je l'ai trouvé capturé par un troll. »
318	« Oh. C'est bien ! Il mérite la douleur. »
319	« Enfin. À ce propos... »
320	« Mm ? »
321	« Je lui ai mis un coup de poing dans la face. »
322	« <i>Vraiment</i> ?! »
323	Elle se racle la gorge, mais ça sonne plutôt comme un grognement surpris.
324	« ...<i>Toi</i> ? »
325	« Oui. J'ai vengé votre honneur. »
326	« Hm... »
327	Ce monstre imposant et pelucheux te toise de haut en bas avec un sourire en coin.
328	« J'ai dû te mal juger, humain. »
329	« Peut-être es-tu un vrai homme après tout. »
330	<b>OUIIIIIIIIIIIIIIIIIIIIIIIIIIIIII</b>.
331	Prudence maintenant. Tout en finesse...
332	Invite-la à combattre des voyous dans le Housing. Ça devrait marcher.
333	« <i>Meek content pour maître ! Meek pas savoir humain besoin prouver humanité. Très bien femme poilue faire confiance à maître maintenant !</i> »
334	« En tant que vrai homme, peut-être aimeriez-vous aller à un <b>rendez-vous</b> un de ces jours, alors ? »
335	« Peut-être aimeriez-vous... sortir un de ces jours. Un dîner ? »
336	« Venez avec moi. On peut aller combattre des voyous dans le Housing, ou un truc. »
337	« Merci. Bref... » (Ne pas l'inviter à sortir.)
338	« <i>Oh ! Meek désolé !</i> »
339	« <i>Espère maître conclure ! Très dur !</i> »
340	Elle t'adresse un signe de tête.
341	<b>NOOOOOOOOOOOOON</b> !
342	« Mais... »
343	Elle t'adresse un signe de tête et un large sourire.
344	« Un combat d'entraînement. Dans le Jardin. »
345	« <i>Après</i> l'élection, bien sûr. Je suis de service jusque-là. »
346	Une rencontre physique avec cette belle femme ?
347	C'est une énorme victoire pour toi et ta virilité.
348	« Ça me va ! »
349	« Non. J'ai mérité quelque chose de <b>plus</b>. »
350	« Bien. On fixera un moment plus tard. »
351	Elle ricane. « Quelque chose de plus ?! »
352	Un profond froncement apparaît sur son visage.
353	« Tu oses jeter mon offre, <i>humain</i> ? »
354	Exiger plus.
355	« Laissez tomber, ça me va...! »
356	Tu sens tes muscles trembler.
357	La terre elle-même est ÉBRANLÉE par tes REINS.
358	Oh par les dieux.
359	Dis simplement le fond de ta pensée. Tu sais qu'elle t'entendra.
360	« J'ai combattu un <b>TROLL</b> pour vous. Montrez-moi un peu de <b>reconnaissance</b>. »
361	Son froncement s'estompe, remplacé par un sourire mauvais.
362	Puis elle agrippe ton uniforme, te tirant plus près.
363	Bien, bien plus près.
364	Elle ouvre sa gueule. Juste au-dessus du petit espace laissé entre ton cou et ta cotte de mailles.
365	Et puis elle...
366	Mord.
367	ACCROCHÉE.
368	Fort. Assez fort pour laisser une bonne marque.
369	Une union violente.
370	Puis elle lâche, à la fois de sa gueule et de ses griffes.
371	« De la <i>reconnaissance</i>. J'espère que tu apprécies. »
372	Voilà ce qu'on obtient quand on court après la folie.
373	Ça, c'est une vraie femme.
374	« <wiggle>Ouimercic'étaittrèsgentilmerci</wiggle>. »
375	(Marmonner de façon incohérente.)
376	« Tu pourras me faire savoir quand tu auras le temps plus tard. Pour notre combat d'entraînement. »
377	Ton corps te lâche.
378	Il ne t'écoute pas.
379	Mais... je DOIS...!
380	Ça coûterait cher.
381	Si tu es certain de vouloir le payer. Alors... fais-le.
382	JE PAIE LE PÉAGE DU GOBELOURS. (S'infliger une grande douleur.)
383	« Euh. Laissez tomber, je vais juste prendre l'offre d'origine. »
384	Tout te fait mal tandis que tu te propulses en avant.
385	Puis...
386	Elle rit. « C'est mieux. »
387	« Je nous fixerai un moment plus tard. »
388	« Maintenant... y a-t-il autre chose dont tu as besoin, <i>chétif</i> mâle humain ? »
389	« Non, bien sûr que non. »
390	« J'ai reçu ceci en cadeau. Je ne peux pas juste le donner. »
391	« Oh. »
392	« Bon, alors. »
393	Il y a un grand respect pour la druidesse elfe.
394	Prends-le, alors. Quitte la conversation, faufile-toi vers elle, et attrape-le.
395	Seuls les pigeons demandent les choses.
396	Ce serait voler.
397	Oui. Ça le serait.
398	Ce serait mal.
399	Oh que oui. Tellement mal. TELLEMENT <i>vilain</i>.
400	Faisons-le.
401	« D'accord. »
402	<i>D'accord</i>.
403	« Le nain sombre. Oui. Il a demandé l'accès aux tunnels du sud. »
404	« Il n'y est pas autorisé. »
405	« Pourquoi pas ? »
406	« Parce que c'est un nain ? Un nain sombre ? »
407	« La Dame ne le permet pas. »
408	« Non. Il n'y est pas autorisé parce que c'est un explorateur de donjon. »
409	« Dame Sageleaf n'autorise pas les pilleurs sur son territoire. »
410	« Seulement les expéditions officielles. »
411	« Suis-je une expédition officielle ? »
412	« Bien. Il a l'air d'un profiteur. Je déteste ça. »
413	« Ça semble un peu discriminatoire. »
414	Elle jette un regard à Snell, qui hausse les épaules.
415	« Plus ou moins. »
416	« Je n'ai pas d'opinion tranchée là-dessus. »
417	« Mais Dame Sageleaf ne le veut pas. »
418	« Ça ne l'est pas. »
419	Elle fronce les sourcils.
420	« Si tu vas dans les tunnels du sud, méfie-toi des monstres. Ils rampent d'en bas, infestant les cavernes. »
421	« On les nettoie une semaine sur deux, mais ils reviennent souvent. »
422	« La Guilde de Contrôle des Nuisibles n'est-elle pas censée s'occuper de ça ? »
423	« Quel genre de monstres ? »
424	Elle lâche un rire profond.
425	« Le Contrôle des Nuisibles ?! »
426	« Ces <b>chochottes</b> ne mettront pas un pied sous le Inférieur. Surtout à Tolstad. »
427	« Une bande de mauviettes en quête de paies faciles. Si on ne peut pas gérer ça nous-mêmes, on engage des muscles extérieurs. Mais pas la GCN. »
428	Historiquement, la GCN a du mal à gérer la quantité massive de demandes de monstres et de <i>choses</i> ésotériques qui rampent à travers Norvik.
429	Tu as entendu bien des récits sur les Contrôleurs de Nuisibles en ton temps.
430	La Guilde de Contrôle des Nuisibles travaille étroitement avec les clercs. Chaque fois qu'ils ont besoin de gros muscles.
431	À l'époque, les Clercs retraités gravitaient souvent vers la GCN. Mais de nos jours, la plupart des clercs ne veulent pas se salir les mains de cette façon.
432	Un travail dangereux. Tiens-t'en éloigné.
433	Un travail dangereux. Pour les vrais hommes.
434	« De toutes sortes. Tout ce qui rampe à travers les fissures de la Cité d'En Bas. »
435	« De toutes sortes ? Dites-m'en plus. »
436	« Ne me dites pas. Je veux que ce soit une surprise. »
437	Elle t'adresse un regard sévère, mais légèrement inquiet.
438	« Tu es dément, chose-humaine. »
439	« J'aime ça. »
440	« Le mois dernier, on a tué une Horreur Crochue. Ce fut une belle chasse. »
441	« Avant ça, un tas d'Araignées Géantes. Une Vase Grise. L'an dernier, on a dû faire venir un spécialiste pour gérer un nid de Fourmis Crâne. »
442	« Ils ont négocié pendant des jours. »
443	« Le pire, c'était probablement les Gricks. Je déteste ces trucs. Mais je suis triste de dire qu'on n'a pas encore eu à gérer une Bulette. »
444	« Je ne crois pas que ces requins des terres aiment creuser ici. Mais il y a eu des rapports de quelques-uns d'entre eux se rapprochant des colonies l'an dernier, du côté de Verdune. »
445	« Je veux dépecer un de ces trucs, un jour. Ce serait un plaisir. »
446	(La fixer.)
447	« ...Cool. »
448	Elle sourit largement.
449	« Je peux gérer ça. Je suis très fort. »
450	Elle te toise de haut en bas.
451	« Mm. »
452	« Ils sont bien. »
453	« Dame Sageleaf est une grande cheffe. »
454	« Son pouvoir est écrasant. »
455	« Vous avez l'air bien plus forte qu'elle, cela dit. »
456	« D'accord. Cette petite gobeline est capable de briser une douzaine d'hommes. »
457	« Elle n'est pas si effrayante. »
458	« Dame Sageleaf est une cheffe faible et inefficace qui tombera bien assez tôt. »
459	« Je ne le suis pas. »
460	« N'insinue même pas ça, humain. »
461	« Ou plus. »
462	« Je te suggère d'abandonner cette pensée insensée, humain. Si tu tiens à garder ta tête. »
463	Le gobelin contient un rire, avant de te lancer un regard choqué.
464	« C'est ton enterrement », marmonne-t-il en reculant d'un pas.
465	« Retire ça », dit-elle avec un visage sévère.
466	« Tout de suite. Retire ces mots immondes. »
467	« Je... je retire ça ? »
468	« Tu es peut-être un idiot, mais tu peux au moins apprendre. Comme un chien. »
469	« Retire. Le. »
470	« ...D'accord. Désolé. »
471	« NON ! J'en ai pas envie ! »
472	« C'est mieux. »
473	Elle se rapproche. « J'aurai ta <b>langue</b> si tu ne le fais pas. »
474	« Bon. Je le retire. »
475	Elle brandit un poing. « À ça près. »
476	Le gobelours te gifle en travers du heaume, l'envoyant tournoyer, avec ton esprit.
477	« Retire-le ! »
478	« Retire-<i>le</i> ! Maintenant ! »
479	Elle recule d'un pas avec un sourire mauvais. « Bien. »
480	« <i>Par tous les enfers</i>... »
481	Le gobelours lève la main pour te gifler à nouveau, sa poitrine se soulevant de lourdes respirations.
482	Bien qu'ayant clairement une grande endurance, cette femme est épuisée de t'avoir giflé tant de fois.
483	Tu. Te tiens. Droit.
484	« Q-quoi ? »
485	« Frappe-moi encore, <i>femme</i>. »
486	Elle te foudroie du regard, les yeux écarquillés.
487	La peur.
488	L'envie.
489	Le respect.
490	Elle baisse la main. « Je vais laisser passer. Cette fois. »
491	Elle t'adresse un lent signe de tête.
492	Tu te sens PUISSANT.
493	(Se racler la gorge.) « Bref, revenons à ma question. C'est comment de travailler pour la HWBT ? »
494	Elle détourne le regard un moment.
495	« On m'a donné une vie ici. Un but. »
496	« Bien que je n'aime pas vivre parmi les tiens, les gobelins sont un peuple correct. »
497	« Merci. »
498	« Pas toi en particulier. <i>Belette</i>. »
499	« Une belette ?! Je crois pas que je mérite qu'on m'appelle comme ça. »
