idx	french
175	D'un pas décisif, tu avances, ta main canalisant de sombres énergies.
176	Et elle atteint l'élémentaire abasourdi.
177	Son petit corps fumeux, désormais empli d'une puissance nécrotique bouillonnante.
178	L'énergie nécrotique s'écoulant vers la créature - mais elle s'esquive d'une danse.
179	« Tu me lances des sorts ? Idiot ! »
180	Elle lâche un autre ricanement agaçant.
181	« T'es prêt pour des brûlures au quatrième degré ?! »
182	« Oh non, pas question... »
183	Il donne un autre coup de tisonnier.
184	« Gah...! » grogne le monstre de fumée tandis que ton compagnon le frappe de part en part.
185	Il a eu l'enfoiré !
186	Beau boulot, Snell !
187	Maintenant, ça devrait être une cible facile !
188	« Guh... prends une grande inspiration, connard ! »
189	Un jet de fumée tourbillonne dans ta direction.
190	Trop lent. Ça te touche.
191	La chaleur est terrible.
192	Un peu plus prêt cette fois - tu esquives !
193	Tu ressens une demi-seconde de soulagement.
194	Encore. Tu dois réussir.
195	Tu ne peux permettre à cette bête de rester matérielle.
196	Brise-la !
197	As-tu une chance ?
198	Saisis-la. Saisis-la !
199	Attraper le méphite.
200	Frapper le méphite du poing.
201	« C'est embarrassant~ ! »
202	« Maintenant crève, tu veux ? »
203	Ton compagnon prend une rapide inspiration avant de plonger.
204	D'un coup vif, le tisonnier transperce le corps de l'élémentaire.
205	« Je te tiens ! »
206	« Quo- non...! »
207	Dans un cri strident, la bête élémentaire se dissipe autour de la tige de fer. Se muant en... juste de la fumée.
208	L'élémentaire fonce vers toi, et se glisse dans les fentes de ton heaume, et de ta cotte de mailles.
209	La chaleur qu'il apporte est insoutenable.
210	C'est ta mort.
211	Attraper le méphite.
212	Frapper le méphite du poing.
213	Alors que tu retires ton poing, ce qui reste dans la fumée est...
214	Rien.
215	« Tu as réussi. »
216	Il a l'air stupéfait.
217	« J'ai... réussi. »
218	D'un mouvement décisif, tu te positionnes devant la créature.
219	Et te refermes sur elle.
220	« C'est quoi ce <i>crit</i> ? »
221	Tes mains brûlent.
222	« Lâche-moi...! »
223	(L'écraser plus fort.)
224	« Guh...! »
225	À travers les gants - ta peau : roussie.
226	« Super, garde-le comme ça ! »
227	(L'écraser. Une dernière fois.)
228	« Non, non, nooon...! »
229	L'élémentaire lâche un cri final tandis que tu exerces une pression incroyable tout autour de lui.
230	Et d'une ultime pression...
231	Il n'est plus.
232	« Ouf. On l'a échappé belle. »
233	Il lâche le tisonnier et s'adosse au mur, toussant.
234	« Ça va ? »
235	« Jamais été mieux. »
236	« Belle frappe. »
237	« J'avais pas besoin de ton aide. »
238	« Bien. Alors filons d'ici. »
239	« Pour sûr. La première fois que je fais disparaître un élémentaire. Dingue. »
240	« Permets-moi d'être en désaccord. »
241	« Crève ! »
242	« <b>Clerc</b> ! »
243	Ton corps flanche.
244	Tu es... seul.
245	Survivre au feu.
246	Tu tiens bon.
247	La DOULEUR.
248	La SOUFFRANCE de cette PURE FLAMME ravageant toute la surface de ta PEAU.
249	Ceci est...
250	Ce n'est RIEN.
251	RIEN.
252	RIEN COMPARÉ À LA DOULEUR QUE TU AS RESSENTIE.
253	(S'étreindre soi-même.)
254	« <i>C'est - quoi - ce - bordel</i> ?! »
255	(Presser plus fort.)
256	« AAA - AHHH...! »
257	La brûlure. La DOULEUR.
258	En quelques secondes, toute la surface de ta PEAU est brûlée jusqu'à l'os.
259	Là où la créature flottait il y a un instant, tu vois une faible, minuscule boule d'énergie.
260	Pas une âme. Une <i>parcelle</i>.
261	Et elle disparaît dans le néant.
262	Mais elle a vite disparu de la vue.
263	« Je crois pas que les élémentaires fonctionnent comme ça. »
264	Exact.
265	« C'est ça. Il va juste réapparaître dans le plan élémentaire. Et un élémentaire aussi mineur a peu de chances d'être ramené ici avec sa mémoire intacte. »
266	« Espérons-le. » (Hausser les épaules.)
267	« Oh. Tant mieux. »
268	« Hm. Ouais. »
269	« Quoi qu'il en soit, on a des choses plus importantes sur lesquelles nous concentrer. »
270	Qui sait ?
271	Non. Les élémentaires détruits ne feront que se transférer vers les plans élémentaires.
272	Alors il pourrait revenir. Mais c'est peu probable. La chance qu'il témoigne contre toi est extrêmement minime, de par sa nature mineure.
273	Il existe tout un art de la magie élémentaire dont tu n'as pas grande connaissance. Peut-être qu'à l'avenir tu l'auras.
274	(Se retourner vers le coffre.)
275	Il est toujours là. Aussi déverrouillé qu'il y a un instant.
276	Il se tient là, prêt pour toi.
277	Il est toujours là- tout aussi magiquement forcé qu'avant.
