idx	french
161	Enfin, ton témoin vedette : Meriadoc Moonwatch. Il t'a parlé de son observation de cet... homme invisible qui <i>fume</i>.
162	Tu sais que tu dois suivre. Il est temps de <b>finir le boulot</b>.
163	Seras-tu capable d'achever cette quête qui est la tienne ?
164	Sous En Bas. C'est là que tu dois aller.
165	Le Chemin de la Côte Souterraine. Au-delà de cette jungle de champignons.
166	C'est là que tu trouveras tes réponses...
167	<i>Des réponses au sein des Fils</i>.
168	Tu fermes les yeux pour entamer cette supplique désespérée du sommeil.
169	Les Fils que tu suis, tous sont emmêlés autour de cet interminable Pilier fiché à travers le cœur de la cité.
170	Ce pauvre, pauvre Drummer. Qui essaie de s'expédier vers l'inconnu.
171	Et en résolvant l'énigme d'Olzis, tu t'es clairement distingué. Fais juste attention à ce que tu fais de ton Paquet...
172	Et en résolvant l'énigme d'Olzis, tu t'es clairement distingué. Cela dit, je suis sincèrement surpris que tu n'aies pas mis fin à la campagne d'un coup en piochant dans le Paquet. Vraiment. Tu es cinglé.
173	Tu as exploré chaque possibilité. Suivi chaque fil rouge.
174	Sauf un. L'homme-en-jaune. Ton Frank fils de Frank.
175	Un murmure te dit : demain, tu le TROUVERAS. Dans un recoin de la Cité d'En Bas...
176	Tu le réalises clairement, étendu là. Au-delà du <i>Couloir de Feu</i>. C'est le dernier endroit où chercher.
177	Tu le réalises clairement, étendu là. Au-delà du <i>Couloir de Feu</i>. Il y avait un escalier gardé par l'assassin. C'est là que tu dois aller.
178	Enfin, pour pénétrer le Pilier, tu dois accomplir une tâche ésotérique des plus ardues : <i>Voyager jusqu'à l'Au-Delà</i>.
179	Il y a beaucoup d'êtres ésotériques sur Tolstad. Certains te sont déjà connus. L'un d'<i>eux</i> t'assistera sûrement.
180	Tu as réussi à remettre ce Parchemin de Projection Astrale à Visken. Une sacrée trouvaille. Maintenant tu dois trouver le courage de lui demander de l'<i>utiliser</i>.
181	Tu as réussi à obtenir cette émeraude harmonisée d'Olzis. Sacré charmeur, pour l'amener à t'aider. Ou peut-être qu'elle s'ennuyait, simplement. Quoi qu'il en soit- maintenant tu es prêt.
182	Vendre ton âme pour cette occasion semble presque en valoir la peine. Malgré son apparence, Ever-Glad ne semble pas un patron <i>tant</i> pire que la plupart des employeurs de la cité.
183	Est-ce ta dernière nuit sur Tolstad ? Est-ce ta dernière nuit <i>en vie</i> ?
184	Alors que le soleil se lève sur ta cité bien-aimée, tu sais une chose avec certitude...
185	Il est temps de <i>pénétrer le Pilier</i>.
186	La vérité gît <i>Sous En Bas</i>.
187	Nous y voilà. Le dernier jour avant l'élection.
188	Tu peux à peine dormir. Bien que ça compte quand même comme un repos long, veinard.
189	Alors que tu t'éveilles, lentement, en ce dernier jour avant l'élection, tu sais que chaque instant durera une éternité. Comme si Norvik tout entière retenait son souffle.
190	Concentre-toi et prépare-toi. Mets tout en ordre. Il est temps.
191	<i><b>Achève la campagne.</b></i>
192	Un autre jour.
193	Une autre aventure.
194	Tu achèves avec succès un repos long. Félicitations.
195	Il ne reste qu'une chose à faire.
196	Trouver le <i>Témoin Vedette</i>. Dévoiler la vérité...
197	Dévoiler la vérité. Pénétrer dans l'Au-Delà...
198	Le premier jour.
199	Tes muscles se tendent alors que le deuxième jour commence.
200	Un autre jour plein d'ennuis.
201	La FIN est proche.
202	Aujourd'hui tu dois rassembler davantage de preuves. Ce mystère ne se résoudra pas tout seul.
203	Tu devrais avoir de quoi résoudre ça. Ce n'est pas si difficile.
204	Il est temps d'ouvrir ton cœur. Les gens de Tolstad t'implorent.
205	Tu ne sais pas exactement quoi faire de cette matinée. Peut-être une promenade, pour commencer ?
206	Tu dois vraiment finir ça aujourd'hui. Sinon les gens vont jaser.
207	Si tu veux finir ça aujourd'hui, alors il est temps d'enfiler les gants rugueux.
208	Ce qui veut dire... hurler à la face des gens ? Ou quelque chose comme ça.
209	Deux jours. Restants.
210	En réalité il ne reste qu'un seul jour.
211	Tu devrais avoir honte de te tromper comme ça.
212	<i>Sic.</i>
213	Un jour. Restant.
214	(Commencer ta journée.)
215	C'est littéralement comme ça que tu te sens, genre, cinquante pour cent du temps.
216	Tu devrais te coucher plus tôt.
217	Comme un homme.
218	Plus de sommeil aiderait.
219	Peut-être... demain.
220	Se coucher tôt. Malin.
221	Agir comme un vrai homme.
222	Quelques heures de sommeil en plus...
223	Font des <shake>merveilles</shake>.
224	Parce que tu es... et étais...
225	Faut continuer de courir partout si tu veux abattre du boulot.
226	Ignore ces jambes fatiguées ! Continue de courir !
227	Vraiment ?
228	Tu ne t'en souviens pas.
229	Des fragments. Des murmures. Une voix qui n'est pas la tienne.
230	Le stress d'un nouveau boulot. Reprends-toi.
231	Nouvelle cité. Nouvelle tour. Nouveau couchage. Presque neuf.
232	Tu seras un peu tête en l'air. C'est comme ça.
233	Certains disent que les rêves sont la façon dont l'esprit mortel reçoit des divinations.
234	Mais c'est des conneries. Contente-toi de ne pas y penser, d'accord ?
235	Ton Patriarche, pour commencer.
236	Des rumeurs disent que le Lawlord met beaucoup de pression sur tes supérieurs.
237	Oui, Alemikan a été très méticuleux dans sa gestion de la Garde-d'Urth ces derniers temps. En préparation de cette élection insensée.
238	Si tu causes des ennuis - si tu ne gères pas ça - il y aura des ennuis.
239	Encore plus que la dernière fois.
240	La dernière fois, c'était des conneries. Tout le monde le sait.
241	Tu ne l'as juste pas géré avec style. La prochaine fois sera différente.
242	Va savoir pourquoi, j'en doute. Par simple reconnaissance de schémas.
243	Ouais putain, mon frère.
244	Il est temps de se mettre au boulot !
245	Comment vas-tu jamais trouver le temps... ?
246	<wiggle>Stress</wiggle>...
247	Le temps file vite quand tu cours partout comme un poulet sans tête.
248	Le temps file vite quand tu es <i>productif</i>.
249	L'élection se profile.
250	CHEZ SOI.
251	Un vrai homme n'a besoin de rien de plus.
252	Qu'un couchage et quelques vieilles planches ? Dans une tour pleine de trous ? Qui n'arrête pas de tanguer dans le vent ?
253	Ton lit te manque.
254	Chez toi, avec maman...
255	Chère maman.
256	Pas comme si elle serait à la maison.
257	Ouais. Elle est occupée. À bosser dur, comme toujours. Comme il se doit !
258	Tu dois finir ceci.
259	Tu dois essayer de te concentrer. Malgré toutes les horreurs de ce monde.
260	Bah. Ne t'en fais pas.
261	Tu as le sentiment que tu vas finir ce boulot juste à temps. Comme d'habitude.
262	LE DERNIER JOUR.
263	Tout s'achève aujourd'hui.
264	Ou <i>commence</i>. Selon ta perspective.
265	Selon quel parti remporte ce processus démocratique insensé.
