idx	french
116	« Si, elle l'est. »
117	« Ben, moi je l'entends pas. »
118	« C'est peut-être le cas... »
119	« Ben, moi si. »
120	« Bah, la plupart des gens ne le remarqueront probablement pas. »
121	« Et ça pourrait s'estomper avec le temps. J'ai entendu dire que les potions avariées peuvent donner de drôles d'effets temporaires. Comme lancer les dés. »
122	« Ma voix est grave et sombre, Snell. Virile. »
123	« Ça devrait me mettre en contact avec mon côté féminin. »
124	« Bien sûr, bien sûr, <i>M. Gringalet</i>. »
125	« Bref, je vais arrêter d'en parler. »
126	C'est une honte.
127	Ce n'est pas si terrible.
128	Snell regarde tandis que tu reposes la bouteille dans la boîte.
129	Les autres potions luisent vers toi.
130	Tu la soulèves et la tiens dans ta main gauche. La bouteille vide est légère et le bouchon est dans ta droite.
131	« Ça va, Clerc ? »
132	Non. Ce n'est pas normal.
133	Espèce d'idiot.
134	« Quoi ? » (Regarder la bouteille vide dans ta main.)
135	La bouteille est entièrement vidée.
136	L'étiquette indique : « Potion d'Amnésie ».
137	« On n'est pas obligés de tout recommencer, si ? »
138	« Je t'en prie, dis pas que si. Ce serait le pire. »
139	Tu l'as bue. Mais la faible potion avariée ne t'a ôté que quelques secondes de mémoire.
140	« ...Quoi ? »
141	« Ah. Je vois. »
142	Une potion d'effacement mental qui disparaît par magie. Comme c'est étrange.
143	« Oh, dieux. »
144	Il a l'air très, très fatigué.
145	« Alors ça va ? »
146	« Ah. C'est vrai. Potion avariée. Effet faible. »
147	« Me fais pas peur comme ça. »
148	Secoue-toi et passe à autre chose.
149	« On va juste... arrêter de boire des potions au hasard à partir de maintenant, d'accord ? »
150	Ça indique Chronus... 26 PE. Sur la plupart.
151	L'an dernier.
152	Certaines datent de ton anniversaire de l'an dernier !
