idx	french
593	Le type à côté de toi glisse sa propre carte de vote.
594	Alors que lui aussi quitte la chambre- il ne reste plus que toi et Snell.
595	« À ce propos. Tiens. »
596	De sa poche de poitrine, le gobelin te montre une carte de vote fraîchement imprimée.
597	Sans aucune des cases cochées.
598	C'est ainsi qu'on vote à l'élection.
599	« Il t'en faut une de celles-ci si tu comptes voter, tu sais. »
600	« J'étais censé en avoir une ? »
601	« Oh merde. J'avais complètement oublié ça. »
602	« Évidemment. Je sais ça. »
603	« Ouais. Surtout si t'es un humain. »
604	« Surtout-surtout si t'es un clerc. »
605	« Peut-être qu'ils ont oublié de m'en donner une. »
606	« Peut-être qu'ils voulaient pas que je vote. »
607	« Peut-être que je ne mérite pas de voter. »
608	« Tu réfléchis trop. »
609	« ...<i>Probablement</i>. »
610	« Pas étonnant. Vu les cinquante mille événements-ésotériques-à-la-con qu'on a traversés. »
611	« Un petit bout de papier te sortirait de la tête, hein ? »
612	« Ouais, ouais. »
613	« Prends-la, c'est tout. »
614	(Regarder la carte de vote.)
615	« J'en ai chopé une en entrant. Tu vas en avoir besoin, après ce coup gonflé en bas. »
616	« Oh, c'est vrai. La Bibliothèque Vivante... »
617	« Ouais. Désolé encore pour ça. »
618	« C'était presque entièrement de ma faute. »
619	« J'avais complètement oublié ça. »
620	« C'était un peu le cas, non ? » (Sourire en coin.)
621	« T'en fais pas. Ça arrive, les emmerdes. »
622	(Brandir la carte de vote.) « On est quittes maintenant. »
623	« Pas étonnant. Vu les cinquante mille autres événements-ésotériques-à-la-con complètement différents qu'on a traversés. »
624	« Pousse pas. »
625	« Il en arrive, des trucs, dans les donjons, ouais. »
626	« Ça me va. »
627	« J'en ai chopé une en entrant. T'as perdu la tienne, pas vrai ? »
628	« Oh, ouais. Je l'ai cédée dans la bibliothèque vivante. »
629	« La quoi ? »
630	« ...Je t'expliquerai plus tard. C'était toute une histoire. » (Regarder la nouvelle carte.)
631	Tu farfouilles dans ta bourse un instant, jusqu'à la trouver : ta vieille carte de vote.
632	Elle est sacrément froissée. Et toutes les cases sont cochées, va savoir pourquoi.
633	« J'en ai déjà une. »
634	« Ouais, mais ils l'accepteront pas. »
635	« Les règles disent clairement qu'une seule case peut être cochée. »
636	« Qu'est-ce que "cochée" veut dire dans ce cas ? »
637	« Donc j'ai seulement le droit de cocher... <i>un</i> choix. »
638	« J'utiliserai la tienne, alors. »
639	(Regarder la nouvelle carte.)
640	« ...Je ne suis pas entièrement sûr. »
641	« Mais je devine que ça veut dire une sorte d'encre, de graphite, ou vraiment tout type de marque nette au crayon. »
642	« C'est comme ça que ça marche, ouais. »
643	« J'ai entendu que certaines cités le font avec une sorte de système de classement bizarre. »
644	« Mais je suppose que ça n'a jamais pris, simplement parce que c'est bien trop compliqué pour l'électeur moyen. »
645	« ...Encore plus pour l'électeur en dessous de la moyenne. »
646	« Je suis un électeur en dessous de la moyenne, pas vrai ? »
647	« Je suis un électeur moyen. Parfaitement normal. »
648	« Je suis au-dessus de la moyenne, évidemment. »
649	« Je crois pas que je te décrirais comme ça, non. »
650	« Pour de multiples raisons compliquées. »
651	« Quelque chose dans cette description ne te va pas tout à fait. »
652	« Évidemment. »
653	Évidemment.
654	« <i>Évidemment</i>. »
655	« Fais ça. »
656	« Remarqué que t'avais perdu ta carte de vote à un moment. J'ai chopé celle-ci en entrant. »
657	« Ah oui. Je l'ai donnée à la Bibliothèque Vivante. »
658	« La quoi maintenant ? »
659	« Tu connais Snurre Appledent ? J'ai trouvé le fameux livre qu'il cherchait dans une Bibliothèque Vivante en bas. Je l'ai échangé contre ma carte de vote. »
660	« Comment t'as échangé une <i>carte de vote</i> contre un fameux livre ? »
661	« Honnêtement, je croyais pas pouvoir en obtenir une autre. »
662	« J'imagine que la croyance, c'est tout. »
663	(Regarder la carte.)
664	Tu vois le tampon norvikien dans le coin.
665	Le <i>Perchoir</i>. C'est officiel.
666	L'impression est un peu différente de la carte que tu as reçue par courrier la semaine dernière.
667	On dirait que les gobelins ont dû commander un nouveau lot.
668	Ce doit être une version spéciale gobeline des cartes de vote. Comme c'est charmant.
669	« Merci. »
670	« Tu penses toujours à tout, pas vrai ? »
671	« Tu as bien fait, mon acolyte gobelin. »
672	« Je t'ai jamais demandé de me chercher une carte. »
673	« De rien. »
674	« Oh que oui. J'ai l'<i>œil pour le détail</i>. »
675	« Va te faire. »
676	« Pourtant il t'en faut une. Comme c'est singulier. »
677	Il brandit une autre carte, à l'air tout aussi fraîche.
678	« J'en ai juste chopé une de rab quand j'en ai pris une pour moi. »
679	Sans cérémonie, Snell glisse alors sa propre carte de vote dans l'urne.
680	« Hein ? »
681	« Fait. »
682	Oh merde !
683	Ce gobelin- rapide <i>et</i> démocrate. Quelle combinaison !
684	Il... l'a fait ? Comme ça ?
685	Un <b>coup de maître</b>.
686	LE VOTE A ÉTÉ DÉPOSÉ.
687	« Quoi ? Comme ça ?! »
688	(Fixer son air calme et rester bouche bée.)
689	« Qu'est-ce que tu veux ? Un putain de rituel ? Chansons et danses ? »
690	« C'est dans l'urne. C'est ce qui compte. »
691	Il sait depuis longtemps quoi mettre dans cette urne.
692	« J'imagine que je m'attendais juste à ce que ça te tienne un peu plus à cœur. »
693	« J'imagine que c'est pas si dur de voter, finalement. »
694	(Hocher la tête.) « C'est bien d'avoir voté, Snell. »
695	« Je crois que je suis juste nerveux vu que... ça veut dire... » (Réaliser ce qui se passe.)
696	« J'en ai assez fait pour cette élection. La moitié des Mi-Chemin pourraient même pas voter si j'avais pas fait imprimer ces papiers supplémentaires. »
697	« Crois-moi, <i>ça me tient à cœur</i>. Mais je suis aussi très content que ce soit fini. »
698	« Bah. Ça dépend de la personne, je suppose. »
699	« Bref... »
700	« J'allais pas <i>ne pas</i> le faire, après tout ça. »
701	Snell s'écarte.
702	« <i>À toi</i>, Clerc. »
703	L'urne se dresse, menaçante.
704	Son ombre : funeste. Émanant d'un avenir incertain.
705	Une effilochure de NON-RETOUR.
706	« Bonne chance avec ça, Clerc. »
707	Il regarde autour de lui.
708	« J'ai quelques courses à faire avant que le soleil se couche. »
709	« Alors je te laisse faire. »
710	Se tournant pour partir, il regarde plutôt en arrière avec une expression froncée.
711	« ...Faut juste que je demande encore une chose. »
712	« La <i>prière</i>. »
713	« La prière. Le vieil homme a mentionné que tu priais chaque soir pour <i>une chose</i>. »
714	« Ça me ronge, alors faut que je demande. »
715	« C'était quoi ? »
716	Ton cœur chute sur le sol.
717	Il se <shake>fond</shake> avec les carreaux nains.
718	« Euh. »
719	Le gobelin t'adresse un regard presque désespéré. Il <i>a besoin</i> d'entendre ça.
720	Bah. Ça peut pas faire de mal de partager.
721	C'est pas comme si quelqu'un te le redemanderait un jour.
722	Ton secret le plus jalousement gardé. Partagé seulement avec ton dieu.
723	Mérite-t-il de l'entendre ?
724	C'est une chose idiote.
725	Il prendra sûrement plaisir à l'entendre.
726	« C'est un peu privé. »
727	« Je préférerais garder ça entre moi et mon dieu. »
728	« Non, Snell. »
729	« C'est, euh... » (Le dire.)
730	« Oh, allez. »
731	« T'as posé tellement de questions. Donne-<i>moi</i> une réponse pour une fois. »
732	(Rire nerveusement.) « Peut-être un autre jour, mon pote. »
733	« Très bien, très bien. Je comprends. »
734	Snell croise les bras.
735	« Je regardais par la fenêtre chaque soir. Je regardais la, euh, lune et le ciel sombre. Puis je demandais à Urth de me donner <i>une</i> chose. »
736	Il se penche.
737	(Lever un doigt.)
738	Une. Une seule suffit.
739	« Je priais pour <b>un ami</b>. »
740	Le gobelin écoute.
741	« Un ami. Ce serait suffisant. »
742	« J'étais un enfant solitaire. »
743	« Un peu triste, non ? »
744	« C'est... »
745	Il t'adresse un haussement d'épaules.
746	« C'est pas déraisonnable. »
747	« Vraiment pas. » (Rire.)
748	« Est-ce que j'ai de faibles exigences ? »
749	(Se contenter de rire.)
750	Ton compagnon gobelin rit à tes côtés.
751	« Potentiellement », dit le gobelin, tentant de contenir un rire, « mais c'est pas un mauvais trait. »
752	Il ricane et t'adresse un regard déconcertant.
753	Il tend une griffe pointue.
754	Une poignée de main.
755	Une marque d'... <i>amitié</i>.
756	Une fraternité.
757	Un geste amical. Accepte-le.
758	Une main à serrer.
759	Prudence. Ne le touche pas trop.
760	Sois cool ! Fais-lui un check ou un truc.
761	Chatouille-la.
762	(La fixer.)
763	(La serrer. Fermement.)
764	(La serrer. Mollement.)
765	(La taper.)
766	(Lui chatouiller la paume.)
767	Il désigne sa griffe.
768	« Va te faire. »
769	« Allez. »
770	« J'ai été assez patient, non ? »
771	Tu lui donnes une poignée de main ferme.
772	Il sourit largement.
773	Tu lui donnes une poignée de main molle.
774	Il t'adresse un rire confus.
775	« C'est la pire poignée de main que j'aie jamais- »
776	Il rit. « Exactement ce à quoi je m'attendais. »
777	Le gobelin y répond d'une claque satisfaisante.
778	« Et comment. »
779	Il retire vivement sa main.
780	« Espèce d'<i>enfoiré maladroit</i>. »
781	Puis il rit.
782	Ton FRÈRE D'ARMES.
783	Ça va lui manquer.
784	Pour une raison ou une autre.
785	« À la prochaine, Clerc. »
786	Ton compagnon gobelin descend alors les marches, filant droit vers la sortie.
787	Tu le reverras.
788	Car vos Fils sont... ENTRELACÉS.
789	Alors qu'il s'en va, tu l'entends crier : « <shake>Et va pas voter pour un truc stupide</shake> ! »
790	(Le regarder quitter le Temple d'Urth.)
791	Puis tu es seul.
792	(Se retourner vers l'urne.)
793	Tu la vois te fixer.
794	À côté d'elle : un simple crayon.
795	SEUL.
796	Juste toi, et cette formidable petite urne.
797	Tu imagines ? Une douzaine de révolutions. Des décennies de violence et de bouleversements- tout ça pour t'offrir la chance d'écrire ce que tu veux sur ce petit bout de papier et de le glisser dans cette urne ridicule.
798	Des années de conflit, pour quoi ?
799	Pour que ton foyer ancestral soit brisé en morceaux se chamaillant.
800	Tout ça pour ce <i>rêve de démocratie</i>. Un rêve étranger.
801	Tu es maintenant sur le point de contribuer comme un-parmi-environ-trois-cent-mille.
802	Pour comparaison : le manuel d'histoire ésotérique que tu as lu pour ton initiation aux Tours faisait trois cent vingt mille mots. Imagine-toi comme l'un de ces mots.
803	Puis réalise à quel point cette action compte infiniment peu, dans le grand ordre de Norvik.
804	Pourtant un seul mot dans ce tome peut en changer tout le sens.
805	Vote. Vote pour chaque personne, chaque créature, toutes les <i>choses</i> de ce monde qui est le tien.
806	Tu ne sais pas grand-chose. Mais tu sais... que <i>ceci</i> compte.
807	Vote.
808	(Ramasser le crayon. Regarder la carte.)
809	Tout repose sur tes épaules.
810	Tandis que tu présentes la carte de vote - le crayon en main - un <i>monde</i> qui observe.
811	Je ne suis toujours pas sûr de pour quoi voter.
812	Je sais exactement pour quoi voter.
813	J'espère que je prends la bonne décision.
814	L'urne n'offre aucun conseil.
815	Pourtant tu dois le faire.
816	L'urne croit en toi.
817	Alors fais-le.
818	L'urne n'offre aucun soutien.
819	Choisis maintenant. <i>Une dernière fois</i>.
820	« C'est ça le VOTE ? »
821	« Ça a l'air important. Meek pense que maître va bien choisir ! »
822	« Merci, Meek. »
823	« Tu veux m'aider à choisir ? »
824	« <wiggle>Oui</wiggle> ! Grand merci à moi ! »
825	« Oh ! »
826	« Y a mimique pour qui voter ? »
827	« Il devrait y en avoir. Mais non. »
828	« Alors Meek passe son tour. »
829	Un vote est déposé pour <b>soi-même</b>.
830	C'est l'état naturel des choses.
831	Ton écharpe parlante se remue en écharpe non-parlante.
832	L'urne t'appelle.
833	Tu ne peux plus la retarder.
834	Ce n'est qu'un vote. Ça ne compte pas vraiment. Pas vrai ?
835	Et si je choisis mal ?
836	Je me demande ce qu'il adviendra de Norvik.
837	R-<b>Je vais voter pour...</b>
838	C'est surtout une question de symbolisme. Tu sais, soutenir la révolution démocratique, et ainsi de suite.
839	C'est... en fait vrai. Ouais.
840	Un homme luttant contre des probabilités impossibles.
841	Il n'y a rien de plus significatif.
842	Rien de ce que tu fais ne compte vraiment. Alors...
843	Tendu, pourtant... immobile.
844	Tu as le <i>contrôle</i> ici. Prends une décision.
845	Le stress. LE STRESS.
846	Tu dois <shake>être à la hauteur</shake>.
847	Il y a une raison pour laquelle la bonté s'aligne sur l'intention, plutôt que sur le résultat.
848	Si tu chéris vraiment le monde, alors il n'y a pas de mauvais choix.
849	Seulement une tentative de lutter pour le juste.
850	Personne ne saura jamais ce que tu écris sur cette carte. Pas vraiment.
851	Si quelqu'un demande plus tard, tu peux juste mentir.
852	Alors ne réfléchis pas trop.
853	Il n'y a pas de vote correct, ni de mauvais non plus.
854	Contente-toi de cette unique voix qui est la tienne. Un devoir insignifiant dans une mer de médiocrité.
855	Que les dieux soient maudits, tu as hâte que cette élection soit finie.
856	<i>Impossible</i>.
857	Ça veut dire : <i>pas possible</i>.
858	Difficile à dire. Le chaos. L'ordre qui s'effondre. L'effondrement total.
859	Ou, plus logiquement, rien du tout. Puisque rien ne change jamais vraiment à cause de banalités comme la démocratie.
860	La cité perdurera.
861	Elle a affronté de plus gros problèmes par le passé, et elle survivra à de pires désastres à l'avenir.
862	<i>Toi</i>, tu y veilleras.
863	Qui sait ? Peut-être qu'elle tombera en ruine. Comme toute autre civilisation qui a habité cet endroit auparavant...
864	Il y aura de bons jours à venir.
865	Pour toi, et <i>tous les gens</i> de cette merveilleuse cité.
866	Maintenant vote, enfin !
867	Il est encore dans ta Bourse sans Fond. Un lourd fardeau à porter.
868	Tu devrais t'en servir à ton avantage ! Si tu t'insinues jusqu'aux Errants en usant de l'info comme levier, tu pourrais facilement décrocher un solide boulot...
869	Rappelle-toi les instruments de ce monde : <i>l'avidité et le pouvoir</i>. Joue-en à ton avantage comme il te plaît. Ce registre- il n'est qu'une note de plus.
870	Des journalistes. Une lettre anonyme. La donner aux ouvriers- ceux les plus touchés par cette corruption. Voilà ce que tu dois faire.
871	Hm. Le chantage me vient à l'esprit. Mais franchement, tu devrais probablement le garder un moment. Juste au cas où tu te ferais entuber durant le basculement de pouvoir à venir.
872	Dame Sageleaf n'est ni la cité, ni de la pièce reedsienne.
873	De tous et de tout, c'est peut-être elle qui fera vraiment la différence avec le contenu de cet étrange, horrifiant registre orange.
874	Souviens-toi, tu l'as rendu à Viira ! Une bonne assurance pour l'avenir.
875	Et franchement, quelle autre issue aurait été préférable ? Maintenant tu pourras FACILEMENT t'insinuer dans les rangs révolutionnaires.
876	Tu es un sacré ver sournois, après tout...
877	C'est entre les mains de ces gamins stupides maintenant. Et de leur mystérieux <i>contact</i>.
878	Alors qui sait quel genre d'issue malveillante ça engendrera ?
879	Cette information appartient au peuple à présent. Tout le monde en entendra parler dans les jours à venir.
880	Mais souviens-toi : tu n'as pas conjuré cette tempête. Tu n'as fait que la dévoiler.
881	La peur. C'est TOUT ce qu'elle apporte.
882	La peur - d'une CITÉ perdue à l'AVIDITÉ.
883	Quoi qu'il arrive - TOI, tu connais la vérité, d'Urth lui-même.
884	La cité a été trahie. Tu as été trahi.
885	Ton corps frémit à la moindre chance - la <i>plus infime possibilité</i> d'un <b>châtiment</b> contre les responsables.
886	Le temps le dira.
887	Maintenant finis-en, avant que tu ne ramasses autant de mousse que ce temple immonde.
888	Tu saisis la fine carte.
889	(Voter pour le Parti de Norvik.)
890	(Voter pour les Errants Révolutionnaires.)
891	(Voter pour le Parti Ouvrier Azgaliste.)
892	(Voter pour le Parti Rural Agrarien.)
893	(Voter pour l'Arcaniste, le Parti de la Magie.)
894	(Voter pour <i>le Clerc</i>.)
895	(La laisser vide.)
896	(Cocher toutes les cases.)
897	Tu remplis la case avec fierté.
898	Le dernier défenseur de l'humanité.
899	Un homme, un vrai.
900	Tu remplis la case pour un avenir radieux.
901	Le libre-échange. La prospérité. La démocratie.
902	Tu es un <i>révolutionnaire</i>, que les dieux soient maudits.
903	Tu remplis la case le cœur lourd.
904	Pour ceux qui restent à la traîne. Pour ceux qui veulent bâtir un rêve égalitaire.
905	Tu es quelqu'un de bien.
906	La case remplie. Toi- foulant le chemin le moins fréquenté.
907	Un chemin rugueux et effiloché.
908	Enfin... il pourrait mener à davantage de POMMES.
909	Tu remplis la case avec un effroi utilitariste.
910	Prax et sa cabale de magiciens sont des sots, oui. Mais ils représentent bel et bien un grand idéal.
911	Tu les supplanteras aisément. Avec le temps. Avec le temps.
912	Le plus grand homme de la cité.
913	Le seul et unique héros dont ils auront jamais besoin.
914	Tu es ce héros. Tu es <b>LE CLERC</b>.
915	Tu inscris ton propre nom au bas de la liste.
916	Et ce n'est même pas ton nom complet.
917	Mais c'est TOI.
918	Tu as réussi à l'épeler parfaitement. Évidemment.
919	Le <i>héros</i> dont ils ont besoin.
920	Ouah. Quel <u>ego</u> absolu.
921	Tu inscris ton nom complet au bas de la liste.
922	Comme le dirigeant dont ils ont besoin.
923	Ton compagnon gobelin.
924	Ton FRÈRE.
925	Un véritable chef en devenir.
926	Un choix véritablement, sans ambiguïté, <i>sage</i>.
927	Si tu ne votes pour aucun d'eux, personne ne peut t'en vouloir.
928	Parfait. Si tu votes pour eux tous, personne ne peut t'en vouloir.
929	Tu trouveras sûrement une place dans la Norvik de demain.
930	Peu importe à quoi elle ressemble.
931	(Brandir la carte de vote.)
932	<wiggle>...</wiggle>
933	Tu tiens la carte dans ta main. L'urne en dessous.
934	Un symbole de tout ce que tu es. De tout ce que tu peux être. Une fois que tu auras mis cette carte de vote dans cette urne.
935	Tu as déjà fait ton choix.
936	<b>Maintenant suis le Fil.</b>
937	<b>Lâche la Carte de Vote.</b>
938	La Fin !
