idx	french
98	De la Chronomancie ? <i>Le Chronomancien</i>.
99	Demandes-en plus. Maintenant.
100	Le Codex.
101	C'est le texte fondateur de la théocratie aevane.
102	Une Vulgate ? N'est-ce pas un livre sur la chevalerie ?
103	Une Vulgate !
104	Une copie a survécu ?
105	« Parle-moi davantage du texte sur la Chronomancie. »
106	« Le <i>Codex</i> de la <i>Sagesse Ultime</i> ? »
107	« Où as-tu obtenu une Vulgate ? »
108	« Ça, ce sont des textes plutôt rares. »
109	« NON. SON CONTENU N'EST CONNU QUE DE CEUX QUI PEUVENT OFFRIR UN ÉCHANGE ÉGAL. »
110	« CE FUT LE PLUS GRAND TRÉSOR LAISSÉ PAR HIMVRÂK HAGGINSHAGS. »
111	Tu dois partir en quête de ce magicien Himvrâk après l'élection.
112	Il y a simplement trop de savoir à ne pas laisser passer ici.
113	« L'ORIGINALE, PRISE LORS DE RAZZIAS IL Y A MILLE ANS. LAISSÉE PAR RODOAR DE LA GARRA VERDE. »
114	Les Whitemane. Le peuple-lion a dû la prendre. Ça concorde.
115	Quel fascinant morceau de lore à découvrir. Malheureux que tu ne puisses la restituer à son peuple légitime. Pas aujourd'hui, du moins.
116	« ULRIC DREIZEHN. VOILÀ LE NOM QUI FUT DONNÉ. »
117	Ça sonne bien comme le nom d'un Premier Chevalier. Comme dans les récits de magazine.
118	« OUI. »
119	« ILS TE SONT CACHÉS, CAR TU NE DÉTIENS RIEN DE VALEUR ÉGALE. »
120	« Ça se tient. »
121	« Je le prends mal. J'ai l'air si pauvre que ça ? »
122	« Et si je pouvais aller chercher quelque chose de plus de valeur et revenir ? »
123	« TU NE DÉTIENS RIEN DE VALEUR ÉGALE. »
124	« UNE VISITE. UN ÉCHANGE. »
125	« L'EMPLACEMENT CHANGE. LES DIGNES SONT ATTIRÉS PRÈS. »
126	« Je vois. Alors c'est une sorte de situation temporaire de popup que tu as là. »
127	« Alors ça change sur une base saisonnière, ou...? »
128	« Je comprends. C'est de la connerie ésotérique. »
129	« NOUS SOMMES LÀ OÙ LES ÉCHANGES PEUVENT SE FAIRE. NULLE PART AILLEURS. »
130	« LES ESPRITS DE TOULIN'CATL. LES TIREURS DE CORDE. SERVITEURS DE JOR. »
131	« Jor est mort. »
132	« Ceux qui t'ont créée sont morts. »
133	« Tes créateurs vivaient-ils ici ? À Askan ? »
134	« Le peuple-escargot d'Askanii. Je vois. »
135	« JOR EST. »
136	« JOR VOIT. »
137	« LES ESPRITS DE TOULIN'CATL SONT ÉTERNELS. »
138	« LES TIREURS DE CORDE ONT BÂTI LEUR EMPIRE AUTOUR DE LA PORTE. C'EST LÀ. QU'ILS. SONT. »
139	« C'EST CE QUE BEAUCOUP DES TIENS DISENT, OUI. »
140	« NOUS SOMMES. TOUS TEXTES. »
141	« L'ÉCRIT, LA PAGE, LE TOME, LE LIVRE. »
142	« NOUS SOMMES. »
143	Une banque de savoir ésotérique. Collectant l'écrit de tout ce qui se trouve dans... peut-être quelques kilomètres ?
144	Une magie intense. Peut-être au-delà même de celle des Arcanistes.
145	« TU AS PRIS. C'EST AMORCÉ. »
146	« UN MORCEAU DONNÉ. UN MORCEAU RENDU. »
147	« UN ÉCHANGE ÉGALITAIRE. »
148	« Alors quoi, je dois te donner un livre de valeur égale ? »
149	« Attends, ce n'est pas une bibliothèque ? Je peux pas juste le rendre plus tard ? »
150	« Peux-tu me dire qui a laissé ce livre ici ? »
151	« Je n'ai rien pour toi. »
152	« Je peux juste rendre le livre ? »
153	« UN MORCEAU. QUI EST ÉQUIVALENT. »
154	« Et comment est-ce évalué ? Tu l'évalues, toi, ou...? »
155	« UN MORCEAU. QUI EST. ÉQUIVALENT. »
156	Utile.
157	« LA COLLECTION DOIT ÊTRE COMPLÈTE. »
158	« LE LIVRE DE L'ESPRIT FUT LAISSÉ PAR HIMVRÂK HAGGINSHAGS. EN ÉCHANGE, UN MORCEAU DE VALEUR ÉGALE FUT DONNÉ. »
159	Hagginshags ? Cette lignée est censée avoir disparu.
160	« Hagginshags ? Qui était ce type ? »
161	« ...Qu'a donné ce type en échange ? »
162	« HIMVRÂK HAGGINSHAGS. VOILÀ LE NOM QUI FUT DONNÉ. »
163	« LE MORCEAU DONNÉ FUT L'ORDRE DE SANG DE DOUG. »
164	« De Doug ? »
165	« DE DOUG. »
166	« De... Doug ? »
167	« DOUG. »
168	« Quel Doug ? »
169	« <shake>DOUG DOULIN DIM</shake>. »
170	« Ah. Ce Doug. Figure légendaire. »
171	« Je peux voir l'Ordre de Sang ? »
172	« C'est ça. Le type Tueur de Drake. »
173	« OUI. UN DES VÔTRES. »
174	« CE N'EST PAS CE QUE TU AS DEMANDÉ. »
175	« Ouais, je sais, mais je peux pas juste parcourir la collection ? »
176	Soit. Les règles sont les règles.
177	S'il n'y avait pas une étrange apparition régnant sur ce lieu, tu pourrais totalement te faufiler et jeter un œil.
178	Non. Rien.
179	Ce livre doit valoir une fortune. Cent mille couronnes pour le bon collectionneur ? Peut-être ?
180	Une valeur monétaire, non. Mais en termes plus subjectifs ?
181	Enfin, zut.
182	En effet.
183	Tenter de trouver un échange égal.
184	« IL DOIT Y AVOIR UN ÉCHANGE ÉGAL. »
185	« Je crois pas que ce truc va reculer. »
186	« LE MORCEAU EST SÉLECTIONNÉ. »
187	« Que se passe-t-il si je pars avec le livre sans rien laisser en échange ? »
188	« Que se passe-t-il si je pars sans prendre le livre, et que je ne laisse rien en échange non plus ? »
189	« Alors, en gros, je ne peux pas me retirer de ce petit marché qu'on a là ? »
190	« CE N'EST PAS PERMIS. »
191	« CELA. L'EST. »
192	Un instant, il y a un silence complet dans la chambre.
193	Puis la voix dit : « NON. »
194	« Je crois que tu l'as embrouillée là une seconde. »
195	« Mais ouais, c'est foutu. Soit tu lui donnes quelque chose de valeur égale, ce que je crois pas que tu puisses, soit on... je sais pas, on meurt ? »
196	« Je préférerais ne pas mourir », déclare-t-il platement, « alors peut-être qu'on peut juste courir ? »
197	Non, il n'y a rien que tu possèdes qui échange monétairement une égalité avec ce tome.
198	Cependant...
199	Ce n'est pas lié à une valeur monétaire. Pas du tout.
200	Ça ne l'est pas.
201	Bien que puissante, il serait improbable que cette chose applique sa propre Rupture Matérielle à la valeur des textes.
202	Simplement parce que ça ne garderait pas la valeur de la collection intacte.
203	Si tu sors ce livre, et qu'ensuite tu répands la « préface » secrète cachée à l'intérieur, dont Appledent parlait avec tant d'envie...
204	Alors la valeur s'effondrerait.
205	Et la valeur monétaire de la collection s'effondrerait.
206	Ça doit être un objet de... quoi, valeur sentimentale ?
207	Plus ou moins, oui.
208	Quelque chose qui symbolise une valeur similaire, à quelque niveau ineffable auquel cette apparition évalue sa « collection ».
209	Ce qui veut dire qu'il n'y a qu'un seul objet en ta possession qui atteindrait, de quelque façon, un niveau de valeur assez élevé.
210	Et tu sais ce que c'est.
211	(Attraper ta Bourse sans Fond.) « Non... »
212	« Quoi ? Tu as quelque chose ? »
213	« UN ÉCHANGE ÉGAL », dit l'apparition. La lumière au centre de la spirale devenant plus apparente.
214	« Ma... »
215	« Ma <i>Carte de Vote</i>. »
216	Oui.
217	« Ta quoi ? »
218	« CELA. SERAIT... »
219	Un échange égal.
220	« UN ÉCHANGE ÉGAL. »
221	Tu le sais.
222	Tu as juré de la garder au péril de ta vie.
223	C'est un symbole de ta lutte politique intérieure.
224	Quel genre d'homme la jetterait juste comme ça ?
225	Tu ne la jettes pas <i>juste</i> comme ça.
226	Une voix n'est qu'une seule voix. Si tu obtiens ce livre, tu pourrais, tu sais...
227	Acheter autant de voix que tu veux.
228	Tu ne fais que l'améliorer. La démocratie n'est pas <i>si</i> importante.
229	Oui. La voix est inutile. Prends juste le livre.
230	Tu as lutté pendant des lustres sur la façon de faire entendre ta voix.
231	Est-ce le moment de flancher ? Vraiment ?
232	Quel terrible dilemme ! (Le faire, tout simplement.)
233	Tu devrais y réfléchir, fort. (Allez. Fais-le, c'est tout.)
234	Tu tiens la Carte de Vote dans ta main. Sur sa surface, tu vois les marques d'un homme indécis, éclairées par la lueur de la Bibliothèque Vivante.
235	« Clerc ? »
236	« UN ÉCHANGE ÉGAL. DÉCLINE TON NOM COMPLET ET LE NOM DE TON MORCEAU. »
237	(Céder ta Carte de Vote.)
238	(Courir.)
239	Tu hoches la tête vers la lumière. Elle répète alors l'ordre.
240	« DÉCLINE TON NOM COMPLET ET LE NOM DE TON MORCEAU. »
241	« Ragn Hemlin. » (La brandir.) « La Carte de Vote de Ragn Hemlin. »
242	(Non. Cours, c'est tout.)
243	La Carte est arrachée de ta main, comme balayée par un vent inexistant.
244	Non.
245	Tu n'as rien d'égal.
246	Pas même de près.
247	Pas même le-
248	Tu n'as pas le choix ici.
249	Logiquement, la seule façon de survivre ici est de-
250	(Hocher la tête.) « C'est ça. J'ai décidé. »
251	(Brandir un peu de poussière de poche.) « Voici mon offre. »
252	« Euh. <i>Merde</i>. »
253	Il te foudroie du regard. Il foudroie l'apparition du regard.
254	Puis il te refoudroie du regard, en hochant la tête.
255	« <shake>COURS</shake> ! »
256	« CE. N'EST. PAS. UN ÉCHANGE ÉGAL. »
257	« Tant pis. »
258	« Je m'en fiche. Je pars. »
259	(Lancer la poussière vers l'apparition.)
260	La poussière vole dans les airs un moment, avant de disparaître dans les ténèbres de la profondeur.
261	« CELA N'EST PAS ACCEPTÉ. »
262	Tu perçois une pointe de tristesse dans la voix.
263	La voix lâche une déclaration profonde et déchirante.
264	« L'ÉCHANGE EST ACCEPTÉ. »
265	C'est une tragédie. Ton unique voix... est perdue.
266	C'est pour le mieux. Ta voix... elle ne vaut pas grand-chose.
267	« L'ÉCHANGE EST EN PLACE. »
268	Puis la lumière se met à s'estomper lentement, tandis que les ténèbres enveloppent de nouveau la chambre en spirale.
269	« Oh là. Beau boulot. Mais, je dois demander... »
270	« Pourquoi... ta <i>Carte de Vote</i> valait-elle autant que le livre super-cher ? »
271	« Clerc. »
272	Il te regarde avec le regard inquiet d'un parent soucieux.
273	« Tu sais que tu peux juste en obtenir une nouvelle, hein ? »
274	« ...Quoi ? »
275	« Une Carte de Vote. C'est un peu agaçant, mais n'importe qui peut juste en obtenir une nouvelle au Bureau de District s'il la perd. »
276	« ...<b>QUOI</b> ?! »
277	Bon.
278	Ça n'a pas vraiment de sens, si ?
279	« Quoi ? »
280	Si tu perds la Carte de Vote, tu peux manifestement juste en obtenir une nouvelle.
281	Ce n'est probablement pas un processus fluide, vu la bureaucratie de Norvik...
282	Mais ce n'est pas si grave.
283	Soudain, la <b>lumière revient</b>.
284	« LA VALEUR. EST. <shake>DÉPRÉCIÉE</shake>. »
285	« Non ! Le marché était conclu ! Pas de <i>retour en arrière</i>...! »
286	« LE MARCHÉ. ÉTAIT. »
287	« EST. »
288	« SONT. »
289	Elle est embrouillée. C'est ton moment.
290	Merde, merde ! COURS !
291	Tu glisses vite le livre raffiné dans ta Bourse sans Fond, et dans le même mouvement tu te mets à sprinter en haut de la passerelle en spirale.
292	Ce faisant, la voix lâche une déclaration profonde et déchirante...
293	« <shake>NUL ÉCHANGE OFFERT. TON ÂME PRENDRA SA PLACE</shake>. »
294	Les livres illusoires sur les étagères se mettent à s'effriter et à trembler.
295	Se muant en poussière, un à un, dans une série de poufs ésotériques violents.
296	<i>Pouf</i> est le terme scientifique, bien sûr.
297	Le sol tremble et le monde s'effondre, tandis que tu avances...
298	En haut des escaliers.
299	« TU REJOINDRAS LA <shake>COLLECTION</shake>. »
300	Le gobelin est à tes côtés tandis que vous courez tous deux comme si un feu vous brûlait le dos.
301	Comme si un feu te brûlait le derrière, tu cours vers la sortie.
302	« ARRÊTE. »
303	L'apparition n'était clairement pas prête à ton sprint.
304	L'apparition ne semble pas réagir ?
305	Ce doit être parce que tu l'as bernée avec la Carte de Vote ! C'était une superbe manœuvre !
306	Ouais. Bien sûr.
307	<i>Bernée</i>.
308	« Allez, allez, ALLEZ ! »
309	(Foncer devant.)
310	Les étagères se muent en une mer de poussière plus bas, te rattrapant vite...
311	Tandis que la chambre tremble, tu commences à voir des livres derrière toi se muer en poussière.
312	Tandis que les ordres de la voix résonnent tout autour.
313	<i>Tu ne veux pas partir.</i>
314	Tout devient... lent.
315	Quoi ? Mais je suis...
316	<i>Tu veux rester.</i>
317	<i>Reste et lis... la lettre.</i>
318	À ta gauche, dépassant d'une étagère qui tremble, il y a... une enveloppe.
319	<i>Tu sais ce que c'est.</i>
320	« Clerc ! Qu'est-ce que tu- »
321	(Se contenter d'un rapide coup d'œil.)
322	<i>C'est une lettre écrite de la main d'Urth lui-même.</i>
323	Quoi ? Comment est-ce possible ?
324	Tu n'avais pas vu ça avant.
325	Mais...
326	NON. C'EST UNE ILLUSION.
327	<i>Peut-être devrais-tu t'arrêter. Et la lire.</i>
328	Qu'est-ce qui se passe ici ?
329	Qu'est-ce qui se passe ici ?
330	(S'arrêter de courir. Lire la lettre.)
331	Résister.
332	Tu es en train d'être trompé.
333	La bibliothèque ne veut pas que tu partes.
334	<i>Tu dois t'arrêter. Arrête-toi, et lis la lettre.</i>
335	C'est une lettre de ton dieu. Bien sûr que tu dois. Juste... un coup d'œil.
336	S'il te plaît, ne le fais pas.
337	Tu secoues la tête.
338	La vision de cette lettre sacrée se mue en cendres devant tes yeux.
339	Le gobelin te donne une bourrade.
340	« Ne regarde pas ! Ça fait un truc bizarre- NE REGARDE PAS ! »
341	(Continuer de courir.)
342	Tu te propulses vite autour de la spirale, tandis que des livres se mettent à jaillir de l'étagère.
343	Beaucoup se muent en cendres sombres, couvrant le chemin devant toi.
344	Le gobelin saute par-dessus les « flaques » de poussière-de-livre.
345	« Quelque chose cloche avec cette merde - n'y touche pas ! »
346	Derrière, plus bas, tu vois une vague de ces cendres se former. Elle grandit. Emplissant la bibliothèque.
347	La voix, désormais estompée et lointaine, semble scander : « LA COLLECTION. LA COLLECTION. »
348	Tandis que tu entends ça, un tome atterrit devant toi. Il ne se mue pas en cendres.
349	<i>Regarde-le.</i>
350	(Le regarder.)
351	Il est écrit : <i>Le Grimoire Personnel du Grand Arcaniste Fillius Prax</i>.
352	<i>C'est... un chef-d'œuvre. Tu dois l'avoir.</i>
353	<i>Attrape-le...</i>
354	<i>...maintenant !</i>
355	C'est une illusion ! L'apparition contrôle ta psyché !
356	Résister à attraper le grimoire.
357	Ça n'a pas de sens.
358	Fillius Prax n'avait pas de grimoire personnel. Un Arcaniste aussi puissant lierait simplement sa mémorisation mentalement, spirituellement et physiquement.
359	Évidemment.
360	Évidemment. (Sauter par-dessus le grimoire.)
361	En passant en trombe, il se mue en cendres derrière toi.
362	VAS-Y !
363	Tu suis le gobelin en haut, en haut, plus près de la sortie.
364	Tu continues en haut, en haut, plus près de la sortie.
365	Tu es si près maintenant. Tandis que tous les étranges livres cendreux se déversent à présent dans la passerelle en une cascade de pages sombres.
366	« La Collection. La Collection », résonne de façon menaçante derrière toi, à peine perceptible par-dessus le grondement de la structure.
367	« On y est presque ! »
368	C'est là que tu le remarques.
369	Le <i>magazine</i>. Il est posé sur la rambarde.
370	Un magazine ? Dans une bibliothèque ?
371	Oui. Tu le vois clairement. C'est <i>la Lumière Rouge</i>. Le meilleur magazine de charme de Norvik.
372	Il est interdit dans <i>tous les districts officiels</i>.
373	Une DÉBAUCHE de type UNIQUE EN SON GENRE.
374	Oh. C'est bon, je tiens vraiment pas à m'arrêter pour un magazine de pin-up quelconque.
375	Oh. Vraiment ?
376	Bien sûr ! Les Tours avaient un tas de piles cachées de cochonneries. C'est pas exactement difficile de-
377	Attends... regarde la couverture.
378	C'est une édition spéciale.
379	Oh. Quel genre d'édition ? (Jeter un œil, ça peut pas faire de mal.)
380	Tu y jettes un œil. Juste un rapide coup d'œil.
381	Oh...! Oh oui !
382	Non... non...!
383	Pas ça. Tu ne dois pas...
384	Sur la couverture, une femme à l'allure particulièrement robuste et bien bâtie. Le titre dit : <i>Édition Orcs & Amazones</i>.
385	<i>...Qu'Urth soit bon.</i>
386	Ne. Pas. Ouvrir. Le <shake>MAGAZINE</shake>.
387	<i>Attrape-le, c'est tout.</i>
388	<i>Ça en vaudra la peine.</i>
389	Tu entends la voix de ton compagnon disant, ou criant quelque chose. Ce n'est pas important.
390	(Attraper la lettre de ton dieu.)
391	Tandis que tes doigts touchent le papier, il se mue en cendres dans ta main.
392	Une lourde douleur sourde apparaît dans ton esprit.
393	Ton compagnon attrape ton uniforme et hurle : « Bouge ! Et NE TOUCHE PAS À CES TRUCS ! »
394	Qu'est-ce qui s'est passé ?
395	« O-oui... » (Se remettre à courir.)
396	<i>Oui.</i>
397	<i>Un tel savoir ne peut être perdu.</i>
398	<i>Prends le grimoire.</i>
399	(Se pencher et le ramasser au sol.)
400	Tout s'efface, tandis que ta main semble passer à travers le livre.
401	À travers le livre et le sol, dans une étendue cendreuse...
402	(Retirer ta main, et hurler de douleur.)
403	À la seconde où tu lèves le bras, les ténèbres disparaissent.
404	« Qu'est-ce que je viens de te DIRE ?! Cours, Clerc ! »
405	Derrière toi, les cendres te rattrapent vite.
406	Ça ne peut pas faire de mal.
407	De juste tendre la main...
408	(Attraper le magazine.)
409	« Clerc ! Non ! »
410	Tu entends la voix de ton compagnon s'estomper tandis que tu touches le papier cendreux.
411	Il se mue en poussière, s'enroulant autour de ta main.
412	La grande voix tonitruante réapparaît derrière toi, envoyant une pulsation lancinante dans ton crâne.
413	« <shake>TU PRENDRAS SA PLACE.</shake> »
414	La mer de cendres monte par-dessus tes bottes. Tes jambes.
415	Ta poitrine. Il est difficile de respirer maintenant.
416	<i>C'est agréable ici. Dans le néant.</i>
417	<i>C'est ce que tu mérites.</i>
418	<i>Il n'y a personne ici pour tout gâcher.</i>
419	<i>Et rien à fuir.</i>
420	<i>Personne pour te quitter.</i>
421	<i>Rien du tout.</i>
422	Soudain, une douleur aiguë s'empare de ton cou.
423	Serrée et rêche, elle te tire... à l'écart.
424	<i>À l'écart du bien.</i>
425	Non...
426	À l'écart du <b>néant</b>.
427	(Essayer d'ouvrir les yeux.)
428	« Tu ne t'en tires pas aussi facilement ! »
429	Tu aperçois un instant ton compagnon gobelin, te tirant désespérément hors du flot cendreux d'en bas.
430	Une lanière de cuir est enroulée autour de ta gorge. Elle t'étrangle. Mais juste avant que tu ne perdes de nouveau connaissance, le gobelin lâche.
431	Tu es sorti des cendres empoisonnées. Mais ton esprit est embrumé.
432	« Maintenant, debout ! »
433	Il t'a traîné ? Quelle force surprenante pour une aussi petite créature.
434	(Se lever et courir !)
435	Le flot de cendres te rattrape vite maintenant. Comme des vagues de sable sombre scintillant, chaque éclaboussure frappant ton dos te fait perdre des forces.
436	Vous courez tous deux vers la sortie.
437	« Ne t'arrête pas ! »
438	La psalmodie d'en bas devient plus forte maintenant.
439	« <shake>UN. UN. UN MORCEAU POUR UN MORCEAU.</shake> »
440	(Se jeter hors de l'embrasure.)
441	Toi et Snell bondissez tous deux dans le couloir de la Cité d'En Bas.
442	Tu bondis dans le couloir de la Cité d'En Bas.
443	Le flot de cendres ésotériques venant après toi, jusqu'au passage exact de l'embrasure.
444	À ce point, il est stoppé, heurtant une barrière invisible.
445	Qui se mue promptement en un mur solide une fois de plus.
446	« Putain de MERDE ! »
447	Le gobelin s'effondre au sol, lâchant de temps à autre un gloussement dément.
448	« Encore une mort stupide évitée. T'as au moins eu le satané livre ? »
449	Maintenant, la question importante : As-tu le livre sur toi ?
450	(Vérifier si tu l'as encore.)
451	En le sortant de ta bourse sans fond, tu as bel et bien encore la copie tout à fait réelle et physique du Livre de l'Esprit, Sixième Édition.
452	Un cambriolage de bibliothèque réussi.
453	Avec quelques menus accrocs.
454	Ne. Refais. Jamais. Ça.
455	Il est temps de livrer le livre au halfelin.
456	Le gobelin te fait un pouce en l'air et se remet lentement debout.
457	« La prochaine fois », dit-il, en pointant vers le haut. « On ira à la Bibliothèque <i>Darrowienne</i>. D'accord ? »
458	« C'était de la... <i>connerie ésotérique</i>. »
