idx	french
684	« Je recommanderais de ne pas trop en parler- afin de n'alerter aucun d'eux. Nous voulons les prendre la main dans le sac, au plus près possible de l'élection. »
685	« Vous n'avez pas besoin d'aide pour ça ? »
686	« Vous gérez tout ? »
687	« Je ne vous le dis que parce qu'ils sont illégaux. Pas pour de quelconques raisons politiques. Je suis apolitique, voyez-vous. »
688	« Oh, non. Pas du tout. »
689	« Oh que oui. »
690	Elle a un petit rictus.
691	« Nous enverrons une force régler le problème, au moment le plus opportun. »
692	« Encore une fois, merci. Ça rendra mes supérieurs très heureux. Ce qui, évidemment, me rend heureuse. »
693	« Je suis heureux aussi. »
694	« Je vous aime. »
695	« Je fais juste ce qui est nécessaire. »
696	« Bien ! »
697	Elle ferme les yeux quelques secondes.
698	« Vous n'êtes pas trop mal non plus. »
699	« Bien sûr. »
700	« Vous serez récompensé en temps voulu, bien sûr. Dès que nous aurons bouclé le coup de filet. »
701	Tu as grillé tes amis.
702	Bien. Maintenant tu as les Errants encore plus de ton côté !
703	Hm ? Pardon, qu'est-ce que tu viens de faire ?
704	Il a GRILLÉ ses AMIS.
705	Oh. Enfin, c'est pas grave. Je ne pensais pas que tu en avais.
706	Plus maintenant.
707	« Oh, vous voulez poser des questions là-dessus ? Encore ? »
708	« Après vous être esquivé la dernière fois ? »
709	Oh, c'est vrai. C'est un truc que tu as fait. Bien joué.
710	Ça fait mal de s'en souvenir.
711	C'est pas ta faute si elle fait peur.
712	« Oui. Répondez à ma question, orque. »
713	« Je n'ai pas pu m'en empêcher. Vous me dominez de toute votre hauteur, ma dame. »
714	« Je n'ai rien fait de tel. »
715	« Quelle franchise. <i>Humain</i>. »
716	Elle penche la tête. « C'est vrai, n'est-ce pas ? »
717	« Hm ? Vous ne vous en souvenez vraiment pas ? »
718	« Ou refoulez-vous le souvenir ? »
719	« C'est peut-être le cas. Possiblement. »
720	« Non. Vous vous trompez, j'ai le plein contrôle de ma mémoire. »
721	« Vos paroles fallacieuses ne me troubleront point. »
722	Elle appuie sa tête sur sa paume.
723	« Vous réalisez à quel point c'est suspect, n'est-ce pas ? »
724	« Poser des questions sur le salon de thé puis s'esquiver ? »
725	« Ouais. Désolé. »
726	« C'était nécessaire. »
727	« Pouvez-vous juste répondre à ma question, s'il vous plaît. »
728	« Je me suis évidemment penchée dessus après ce petit spectacle. »
729	Elle soupire et attrape une enveloppe sur la table.
730	« Darrow a mis fin à toute enquête officielle. »
731	« Il a même fait poser un Verrou Magique sur l'entrée par son ange gardien. »
732	« Autre chose ? »
733	« Oui, son animal de compagnie Céleste. »
734	« Ce n'est pas un animal de compagnie. C'est une femme puissante. »
735	« Je l'aime bien. »
736	« Je ne l'aime pas. »
737	« Je vous aime plus qu'elle. »
738	« Puissante, oui. Une femme, cependant ? Je crois que cette définition serait un peu étirée. »
739	« Vous trouvez ? »
740	« Compréhensible. »
741	« C'est... euh... »
742	Elle se racle la gorge et passe à autre chose.
743	« J'ai eu le déplaisir de traiter avec elle quelques fois ici à Tolstad. »
744	« Depuis qu'on lui a confié les rênes de toutou-du-Coinlord. »
745	« Elle semble prendre plaisir à railler nous autres "créatures inférieures", d'un air presque mesquin. »
746	« Un comportement étrange pour une créature aussi transcendante. »
747	Elle rectifie sa posture.
748	« Bon... »
749	Elle ouvre l'enveloppe et lit pour toi.
750	L'heure du conte !
751	« <i>Des passants ont subi des blessures légères. Nulle vraie victime retrouvée après une fouille rapide des lieux.</i> »
752	« <i>Les flammes ont été maîtrisées en moins d'une heure.</i> »
753	« <i>Des témoins oculaires indiquent que les flammes sont apparues en même temps qu'une forte explosion.</i> »
754	« <i>Quelques personnes anonymes mentionnent aussi que les flammes étaient bleues, un bref instant.</i> »
755	« Des flammes bleues, hein ? »
756	« Le reste concorde avec nos infos. Bon de le voir corroboré. Où avez-vous entendu tout ça ? »
757	Elle sourit. « Nous avons nos sources aussi, mon ami. »
758	« Des flammes bleues. Vous n'êtes pas la première à me le mentionner. »
759	« Des flammes bleues ? Intéressant. »
760	« Et vous n'aviez enregistré aucun de ces témoins ? »
761	« La fouille qui a suivi a été rapide comment ? »
762	« Merci pour l'info. »
763	« En effet. Ça indique clairement une forme d'origine magique. »
764	« Pardon, je veux dire <i>ésotérique</i>. Origine ésotérique. » Elle fait un clin d'œil.
765	« Appelez ça comme vous voulez, mais ça venait à coup sûr d'un sort. »
766	« Ésotérique. » (Lui faire un pouce en l'air.)
767	Elle hoche la tête.
768	« Aucun, je le crains. »
769	« Nous avons entendu que les Halfways avaient un témoin direct qui s'est identifié. »
770	« Un dénommé "Frank". »
771	« Mais nous n'avons rien trouvé de plus sur cette piste. »
772	Le gobelin marmonne quelque chose pour lui-même.
773	Il dit « ce putain de nom débile » ainsi que quelques grossièretés que tu ne souhaites pas entendre.
774	« Apparemment dix minutes seulement. »
775	« Mince. C'est rapide. »
776	« Trop court pour une enquête digne de ce nom. »
777	« Ce qui est plus intéressant, c'est que le rapport officiel ne mentionne aucun enquêteur principal, hormis Darrow lui-même, et l'organisation de la milice. »
778	« Alors ma supposition, c'est qu'ils n'ont simplement rien fait après que la milice a éteint toutes les flammes et sécurisé la structure. »
779	« C'est dingue. Ils peuvent pas juste ne rien faire. »
780	« Si le Coinlord l'a ordonné, c'est juste. »
781	« Je suis un observateur neutre ici, alors je n'ai pas d'opinion. »
782	« Clairement, ils le peuvent. »
783	Elle s'en fiche. Mais elle est intriguée.
784	« Oui, bien sûr. Darrow est infaillible. »
785	Le gobelin ricane.
786	Il parle au nom de la cité. La cité est juste. Point barre.
787	« D'accord, c'est bien », dit-elle d'une voix monocorde. « Votre non-opinion a été enregistrée. »
788	Elle se moque de ton opinion sans-opinion.
789	Content de voir que d'autres gens ont des opinions sans-opinion.
790	« Pas de souci. Autre chose ? »
791	« Vous voulez en savoir plus sur les Errants ? »
792	« Comme ça, en général ? »
793	« Oui. C'est ce que j'ai dit. » (Lever les yeux au ciel.)
794	« Oui, remplissez-moi de savoir, je vous prie. »
795	« Non, en fait ça ira. »
796	« Euh. D'accord ? »
797	« Autre chose, alors ? »
798	Bien. Garde-la sur le qui-vive.
799	Tu la déroutes. Pas sûr que ce soit bon.
800	« D'accord, alors ! Allez-y, demandez. »
801	« Quelle est l'idéologie errante ? »
802	« D'où vient-elle ? »
803	« Je n'aime pas les Errants. »
804	« J'aime les Errants. »
805	« C'est toutes les questions que j'ai sur l'<i>errance</i> pour l'instant. »
806	« Hmm. Bonne question. Vous voulez la réponse longue ou courte ? »
807	« Courte. »
808	« Longue. »
809	« Trois mots ou moins. »
810	« L'idéal errant est d'user de la démocratie pour établir des États égalitaires et libertaires. »
811	« L'idéal errant est un rêve de gouvernance démocratique et de liberté pour tous. »
812	« Dans le sillage de l'oppression arcaniste, le Peuple de Reeds s'est uni et a mis fin aux combats, établissant des républiques le long de la Côte et autour du Lac. »
813	« Ils cherchaient la démocratie. Le choix de leur propre destin, bâti sur la liberté individuelle. »
814	« Je dirais que c'est un bon résumé de l'idéal errant. »
815	« Oh ! Par les dieux. D'accord. »
816	« Je dirais... »
817	« Vous avez déjà dit trois mots. Vous avez choisi de décrire l'Errantisme par "Oh par les dieux". »
818	(La laisser parler.)
819	Elle soupire. « D'accord. »
820	« Égalitaire. Liberté. Et... »
821	« <i>Richesse</i>. »
822	« Le Mouvement Errant ? »
823	« Il est né dans le Vieux Diminor. Vers la fin de la Guerre de la Côte. »
824	« On dit que les soldats se transmettaient le mot entre eux, même entre armées ennemies. »
825	« Finalement, une fois les pouvoirs magiques déclinants, le commun des gens a réussi à se rebeller. »
826	« Alors on pourrait dire que tout ça n'est qu'une grande réponse à la tyrannie arcaniste, et à la force oppressive de la magocratie. »
827	« On dirait que la tyrannie a été remplacée par la tyrannie. »
828	« Vous êtes vraiment les héros de la Côte. »
829	« Merci pour l'histoire. »
830	« Toute force gouvernementale est tyrannique à un certain degré, mais... »
831	« Je dirais que de toutes les formes de gouvernance essayées, la république errante est la moins pire. »
832	Pur. Mal.
833	S'incliner devant le moindre mal, c'est jeter aux orties ta fierté et ta virilité.
834	Un argument fort en apparence. Hautement bancal si tu y réfléchis plus d'une seconde.
835	« ...Bien sûr. »
836	« Je vous en prie. »
837	L'Errantisme est la seule voie possible, évidemment.
838	Toute autre forme de gouvernance a mené au chaos complet et/ou à des conditions moins fortunées pour littéralement tous les intéressés.
839	Le rêve reedsien est possible. Il arrive. Il est là.
840	« Ah. Enfin, je vous en prie. Poursuivez donc. »
841	Elle croise les bras et se cale en arrière.
842	Merde ! Abandonne, abandonne !
843	Elle ne t'appréciera pas si tu dis quelque chose de négatif sur cette idéologie !
844	« Pourquoi n'aimez-vous pas les Errants ? »
845	« Les Errants ne font que garnir les poches de riches marchands. Le commun des gens n'en retire rien. »
846	« Ils envahissent des États souverains en usant de tactiques impériales et d'une écrasante création de richesse. »
847	« Parce qu'ils sont sur mon chemin pour devenir dictateur immortel/magicien-roi de Norvik. »
848	« Euh... non, je voulais dire... je- je- je suis apolitique. Je n'ai pas vraiment d'opinion dans un sens ou l'autre. Je suis neutre. Impartial. »
849	« On dirait un Azgal tout craché. »
850	« Je suis un Azgal. »
851	« Je me soucie juste de la terre. Du sol. De la culture des récoltes... »
852	« Je dis juste la vérité. »
853	« Ça s'appelle faire une <i>déduction</i>, ma dame. » (Incliner la tête et sourire en coin.)
854	Son sourire te fait fléchir au niveau des genoux.
855	« Vous voulez dire Norvik, en l'occurrence ? »
856	« Oui. Norvik se porterait bien mieux sans les Errants. Alors nous pourrions avoir une vraie démocratie indépendante. »
857	« La cité a le droit d'être indépendante de votre influence. Nous sommes une grande nation, fondée sur les idéaux d'un grand dieu. »
858	« Les humains pour les humains. Pas les humains pour... les non-humains. »
859	« Si la démocratie était en quoi que ce soit un système décent, tout le monde voterait pour moi. »
860	« Je veux juste faire pousser mes récoltes. Façon agrarien... »
861	« Non. J'aime juste pas votre façon de faire des affaires, en général. »
862	L'orque étouffe un rire.
863	Elle hausse les épaules. « Je suppose que c'est juste. »
864	Plus que juste.
865	Norvik n'est pas leur terrain de jeu.
866	« Souvenez-vous juste que notre présence ici, dans cette charmante cité qui est la vôtre, est la seule raison pour laquelle vous avez quelque chose qui approche un choix démocratique libéral. »
867	« C'est-à-dire, la capacité de seulement avoir une opinion politique. »
868	« Mais merci d'avoir partagé. »
869	Elle a raison, tu sais.
870	La pensée libérale grandissait avant son temps.
871	Les Azgaliens l'ont apportée par charretées.
872	« Je ne m'attendais pas à ça. Position très intéressante. Je ne vous contredirai pas. »
873	Elle te fait taire sans débat. Comme le ferait toute personne à l'esprit étroit.
874	Elle n'est pas de taille à débattre avec un génie. C'est compréhensible.
875	« Hm. D'accord, alors. »
876	« Bien. Alors je n'aurai pas à vous vaincre au combat. »
877	OH NON !
878	Tu aurais dû lui tenir tête. Quelle erreur.
879	Elle plaisante.
880	« Je... je pourrais quand même faire un combat avec vous. »
881	« Bien. Vous me briseriez comme un... euh... »
882	« Je suis apolitique. »
883	« Vous plaisantez. »
884	« Une poupée de paille ? »
885	« Oui, exactement. »
886	(Hocher la tête avec enthousiasme.)
887	Elle jette un regard autour de la pièce.
888	« On mettrait un tel bazar ici. Peut-être plus tard, alors ? »
889	Une sacrée faiseuse de clins d'œil.
890	C'est... troublant.
891	« Pareil. »
892	« Je crois que le Mouvement Errant parle vraiment à mes principes personnels, vous voyez ? »
893	« Je crois qu'il est très important de se tenir à ses principes. Surtout quand les choses se corsent. »
894	Ce n'est pas pour toi.
895	Une femme puissante devrait te gouverner.
896	Ça semble plus naturel.
897	Elle dit vrai. Tiens-toi à tes idéaux, quoi qu'il arrive.
898	Cela dit, pour être honnête, tu ressens bien une envie de t'agenouiller ici.
899	« Je n'ai aucun principe. Si une femme puissante n'est pas d'accord avec moi, je change d'avis instantanément. »
900	« Oui. Je me tiens toujours à mon amour des Errants. »
901	« Oh. »
902	Tu la déçois.
903	NON !
904	« Peut-être devriez-vous vous trouver des principes, alors. »
905	« Vous avez raison. Bonne idée. »
906	(Hocher la tête abondamment.)
907	« Je suis d'accord avec vous. J'ai tort. Vous avez raison. Je suis désolé d'avoir jamais parlé hors de mon rang. Ma dame. » (Incliner la tête.)
908	Elle lâche un grand rire.
909	Un rire qui se mue lentement en un soupir las.
910	« Je vais supposer que vous faites le drôle. »
911	« Et restons-en là. »
912	« Comment avez-vous adopté l'état d'esprit révolutionnaire, si je puis me permettre ? »
913	Bonne question.
914	C'était un mélange de trucs, non ?
915	« J'ai grandi désillusionné par la corruption de la cité durant mon éducation aux Tours. Alors je me suis mis à écrire, et ça a vite tourné à la rhétorique révolutionnaire, comme vous pouvez l'imaginer. »
916	« L'Azgalisme m'a failli. Le nationalisme s'est effondré avec le déclin d'Urth. L'Errantisme est nouveau et frais. »
917	« Comme c'est fascinant. Alors vous étiez plutôt politiquement actif aux Tours ? »
918	« Oui. Ça m'a valu des ennuis. »
919	« Un peu, oui. »
920	« Pendant un temps. »
921	« Quel martyr... »
922	« Je suis navrée de l'entendre. Mais j'ai le sentiment de comprendre. »
923	« J'espère que vous trouverez dans les Cités Libres l'inspiration de ce que Norvik pourrait devenir, Clerc. »
924	« C'est-à-dire ? »
925	« Le centre du nouveau monde. »
926	« Thazen. La Baie de Bloodcity. Ces grandes cités éparpillées sur toute la Côte. »
927	« Toutes forgées dans d'anciennes cicatrices et portant le poids de l'histoire. »
928	« Norvik, aussi étrange que cela paraisse, est aussi neuve et fraîche que l'Errantisme lui-même. »
929	« Je crois sincèrement qu'elle deviendra la pièce maîtresse de la Révolution. Avec le temps, bien sûr. »
930	Une merveilleuse idée.
931	Une pensée horrifiante.
932	Norvik est peut-être jeune, mais elle est bâtie sur les ruines d'un empire fané.
933	Le nouveau royaume s'élèvera sur les cendres de l'ancien.
934	« Chaque chose en son temps. »
935	« Je vais y réfléchir. »
936	« Je ne suis pas sûr que ce soit une bonne idée. »
937	« Faites donc. »
938	« Oh, moi non plus. Mais ça semble se produire malgré tout. »
939	L'orque t'adresse un sourire de ses défenses luisantes.
940	« Merci d'avoir partagé, Clerc. »
941	« Oh là là. »
942	« Avez-vous parlé avec Durelius ? »
943	« Non. Un type appelé <i>Manius</i>. Nom bizarre. »
944	« Oh. C'est un peu mieux. »
945	« C'est l'un des... <i>assistants</i> de mon supérieur. »
946	Amant.
947	« Il en a amené quelques-uns, mais Manius a fini par <i>rester dans les parages</i>. »
948	Son expression se mue en un sourire suggestif.
949	(La fixer.)
950	« Vous sous-entendez quelque chose, là ? Font-ils quelque chose d'illégal ? »
951	« Non ! Par les dieux. »
952	« Ils <i>couchent</i> ensemble. Évidemment. »
953	Évidemment.
954	Tu vois ?
955	Elle pointe Snell.
956	« Information confidentielle. D'accord ? »
957	« Mes lèvres sont scellées. Même si j'en avais quelque chose à foutre. »
958	« Ça ne serait pas si secret si <i>Monsieur Durelius</i> ne faisait pas partie d'une famille aussi prestigieuse. »
959	« Mais ouais. Je vous suggère de rester loin d'eux deux. »
960	« Non que Durelius lui-même soit jamais dans les parages. Dieux merci. »
961	« Parlez-moi de vos collègues. » (Sauter aux questions personnelles.)
962	« Bien. Bon à savoir. »
963	« En effet. »
964	« D'accord. Ravie de partager. »
965	Ses yeux disent : « De grâce, n'en faites pas un <i>verbe</i>. »
966	« C'est terriblement vide ici. Avez-vous des collègues ? »
967	« Que faites-vous exactement pour la Compagnie Marchande Askanii-Reeds ? »
968	« Quelle est votre couleur préférée ? »
969	« Quel est le nom de jeune fille de votre mère ? »
970	« Quelle est votre force ? »
971	« Qui portez-vous ? »
972	« Bon. Plus de questions personnelles. »
973	« Certainement. »
974	« Je ne suis qu'Agente en Second ici à Tolstad. Le Premier est l'Agent Durelius. »
975	« Il est actuellement parti sécuriser des voix auprès des Guildes de Tolstad. Me laissant seule ici à tenir la barre. »
976	Son expression change. Se durcit.
977	Elle n'aime pas ce type le moins du monde.
978	Elle doit aimer ce type.
979	« Et qui est ce "Durelius" ? »
980	« Un seul collègue ? »
981	« J'ai le sentiment que vous n'aimez pas ce gaillard. »
982	« Vous l'aimez bien, ce gaillard, n'est-ce pas ? » (Sentir ton cœur se briser en posant la question.)
983	« Que signifie "sécuriser des voix" dans ce contexte ? »
984	« J'ai quelques autres questions. Pas sur vos copains. »
985	« Octavio Pompus Durelius. Mon merveilleux supérieur. »
986	Ses mots dégoulinent d'acide.
987	Elle aime bien ce type ?
988	Nom à rallonge. Tu dois rivaliser avec ce type, clairement.
989	« Lui et sa <i>horde</i> de stagiaires. »
990	Pratique horrible. Ça devrait être illégal de ne pas payer ses employés ainsi.
991	Oh, arrête de te plaindre.
