idx	french
287	Tu veux une belle couverture douillette. Ce serait bien...
288	« Tu t'es calmé ? On est tranquilles ici ? »
289	Il respire LOURDEMENT.
290	« <i>Reste. À l'écart.</i> »
291	Cette voix. Est-ce un jeune garçon ?
292	Cette voix. Ouais, c'est absolument une adolescente. Waouh.
293	L'assassin se retourne et court - la cape s'effaçant dans une invisibilité brumeuse.
294	(Se laisser respirer de nouveau.)
295	L'air emplit tes poumons.
296	L'effort que tu as déployé... te rattrape.
297	Tu chancelles.
298	Le monde se met à s'effondrer.
299	Tu entends la voix de Snell. Elle est inquiète, basse. Lointaine, et pourtant proche.
300	« Ho là », marmonne Snell, un coude pressé contre ton flanc. « Pas encore. Pas dans la Cité d'En Bas. »
301	Tu ressens de la déception.
302	De la peur pour l'avenir.
303	Une confusion générale, en vérité.
304	« Écoute. »
305	Snell pointe vers les escaliers derrière toi.
306	« Ils descendent. <i>Loin</i> vers le bas. »
307	« Mais l'assassin... s'est enfui. » (Ressentir de la douleur en respirant.)
308	« Laisse-moi juste... dormir un petit moment. » (Se sentir somnolent.)
309	« On a gagné, Snell. Hourra...! » (Manquer de mourir.)
310	« Ouais, ouais. »
311	« Non, non. »
312	« Oh, par les dieux- non, non. »
313	Le gobelin n'a pas trop bonne mine lui-même tandis qu'il remet la fronde dans sa besace dorsale.
314	« Je- écoute. On peut soit remonter à l'étage. Soit continuer à descendre. »
315	« Mais quoi que ce salaud n'ait pas voulu qu'on voie là en bas... on a maintenant un chemin ouvert. »
316	« Tu as raison, Snell. On devrait continuer. »
317	« Tu as raison, Snell. On devrait d'abord aller se reposer. »
318	« Enfin, c'est pas vraiment- »
319	« Je voulais dire : on peut aller se reposer. Puis revenir ici plus tard. Le donjon ne va pas se déplacer tout de suite. Mais... »
320	« Écoute- fais comme tu le sens. »
321	« Tu prends la tête. Je serai juste derrière. D'accord ? »
322	Le mystère de cet étrange assassin continue.
323	Tu as le net sentiment que tu devras affronter ce masque de nouveau. Et celui qui se cache derrière.
324	La vengeance. C'est ce qui t'anime maintenant.
325	Tu le trouveras là en bas. Tu réprimanderas ce salaud.
326	Tu la trouveras là en bas. Tu réprimanderas cette fille.
327	Hm. Une femme te traque. Une jeune, qui plus est.
328	Une guenaude, peut-être ? Non. Ce serait bien trop commode. Tous les indices pointent vers une réponse fort simple.
329	Tu as affaire à une <i>occultiste renégate</i>. Et tu te diriges droit vers l'antre de son maître.
330	D'après toute la magie que tu as vue ici, les indices pointent vers une réponse fort simple.
331	Pas une guenaude. Ni un brutal mercenaire payé pour ton sang. Non. Ce serait bien trop commode.
332	Tu as affaire à une <i>occultiste renégate</i>. Et tu te diriges droit vers l'antre de son maître.
333	Quoi qui se cache au bas de ces escaliers, c'est très probablement - genre, en fait probablement - <i>exactement</i> ce que cet assassin ne veut pas que tu trouves. Alors...
334	Il est temps d'y aller !
335	L'heure pour la VÉRITÉ d'être dévoilée.
336	Une fois que ton corps cessera de fuir...
337	Compte tes bénédictions d'Urth.
