idx	french
70	En effet. Bien que courte en comparaison, presque quatre siècles, c'est long en des temps de grands bouleversements.
71	Ce fut l'époque où des dieux mortels marchant sur terre régnaient sur la Côte. Où de grands royaumes s'élevèrent et de grands empires conquirent de vastes territoires.
72	Ou, comme tu dis, la féodalité et des gouvernements barbares.
73	Ce fut une ère marquée par le pouvoir et la corruption de l'homme.
74	Quand l'influence des dieux déclina en regard de la puissance de l'ésotérique.
75	Nous verrons combien de temps elle dure.
76	Tu n'en verras très probablement pas la fin.
77	En effet.
78	Tu vois les mois et les saisons gravés dans la plaque de cuivre.
79	Gorgoni - <i>Été Vourgeni</i> (le 6)
80	Felteni - <i>Printemps Reedsien</i> (le 1er)
81	Mars - <i>Automne Vourgeni</i> (le 22)
82	Beltan - <i>Printemps Askanii</i> (le 3), Été Reedsien (le 1er)
83	Thisi - <i>Hiver Vourgeni</i> (le 20)
84	Thusi - <i>Automne Reedsien</i> (le 1er)
85	Chronus - <i>Été Askanii</i> (le 28)
86	Ingarmi - <i>Printemps Vourgeni</i> (le 14)
87	Eltre - <i>Automne Askanii</i> (le 14)
88	Soumil - <i>Hiver Askanii</i> (le 7), Hiver Reedsien (le 1er)
89	Ça ne mentionne que trois des Bandes. Et le reste ?
90	Mon anniversaire est le 13 Chronus !
91	Je suis obligé de tenir le compte de ça ?
92	Ah oui. Les saisons de chaque bande changent à des jours différents. C'est déroutant.
93	D'accord. Bien. Chouette. (Regarder autre chose.)
94	Une liste des huit bandes serait excessive.
95	Tu as vu un véritable calendrier des saisons, une fois.
96	C'était dans la Grande Salle du Palais.
97	Les grandes roues étaient mues par quelque ancienne force ésotérique, et chaque bande avait ses saisons clairement marquées sur les plaques luminescentes.
98	Un glorieux objet magique.
99	En effet !
100	Il serait ridicule pour un homme adulte de ne pas connaître les noms des mois.
101	Beaucoup trop de noms. Ça fait mal rien que d'y penser.
102	Ne t'en fais pas. Personne ne te demandera de retenir les mois.
103	Mais ne t'en fais pas, tu n'as jamais quitté Askan de ta vie.
104	Et tu ne le feras jamais.
105	<b>Leva och dô i Askan</b>. Tel est ton destin.
106	Tu le fais.
107	Tu regardes les divers jours fériés gravés dans la plaque de cuivre.
108	Gorgoni - <i>le Trépas d'Urth</i> (le 7)
109	Felteni - <i>le Jeûne de Tûk</i> (le 17)
110	Mars - <i>la Grande Migration</i> (le 5)
111	Beltan - <i>la Nuit de Sang</i> (le 1er), les Sept Silences (le 7)
112	Thisi - <i>la Course de la Rivière</i> (le 3), la Couronne du Géant (le 23)
113	Thusi - <i>la Fête du Peuple</i> (le 15)
114	Chronus - <i>la Danse de Tol</i> (le 28)
115	Ingarmi - <i>la Veille du Phénix</i> (le 16)
116	Eltre - <i>la Flamme de Torna</i> (le 14), l'Ascension (le 26)
117	Soumil - <i>la Nuit de Robelight</i> (le 2)
118	Le calendrier indique : 468 ARCANIQUE.
119	L'Ère Arcanique a duré 511 ans.
120	Puisque l'on est actuellement en la 27e année de l'Ère d'Après-Guerre, cela signifie que Norvik fut fondée il y a 70 ans.
121	Elle n'atteindra probablement pas les cent ans.
122	Ne dis pas ça. Ne dis JAMAIS ça.
123	La Cité d'Urth vivra mille ans, espèce de <shake>MARAUD</shake> verdâtre.
124	Continue de te le répéter. Si les Arcanistes n'ont pu tenir plus d'un demi-millénaire, cette cité n'a aucune chance dans tous les enfers.
125	Ça, tu le sens, c'est garanti.
