idx	french
79	« J'enverrai quelqu'un jeter un œil ici plus tard. T'en fais pas. »
80	« Je veillerai à préciser qu'ils ne doivent SURTOUT PAS déplacer ce truc. Au cas où. »
81	Un effet ésotérique.
82	Ce doit être hanté.
83	Ça pourrait être une précaution.
84	Ce faisant, le carnet se mue entièrement en poussière.
85	« Eh bien. »
86	« Merde. »
87	Ce fut un mauvais choix.
88	Un bon geste. Il aurait pu te posséder.
89	E-Oups.
90	« Non ! »
91	Le gobelin te le renfonce dans les mains.
92	Il panique.
93	« Euh...! Remets-le dans la caisse ! »
