idx	french
70	Attention !
71	Est-elle hostile ? Enfin... on dirait pas.
72	Elle bouge très, très lentement.
73	(Esquiver.)
74	« Hah ! Ratée. »
75	« Es-tu amical ? »
76	(Saisir la racine et la secouer.)
77	(La laisser te toucher.)
78	Tu t'écartes.
79	La vrille te manque, ondoyant lentement dans l'air là où était ta tête une seconde plus tôt.
80	Lentement et avec précaution.
81	« ...Raaa-aatéééé ? »
82	« ...Aaaa-aamiii ? »
83	Tandis que tu le fais, tout le système racinaire se met à trembler.
84	« Oooh... »
85	La racine est retirée, hors de ta main.
86	La racine se tend lentement vers le sommet de ton heaume.
87	Elle te tapote. Trois fois.
88	Le gobelin recule d'un pas et se racle la gorge.
89	« Je te laisse gérer ça. Me lier d'amitié avec des arbres, c'est pas trop mon truc. »
90	(Laisser l'arbre parler.)
91	« Quel est ton nom, arbre ? »
92	« Tu peux parler correctement ? »
93	« ...Nooo-ooom... »
94	« ...Correc-teeee-meeent...? »
95	La voix est le vent. Bruissant faiblement à travers la mousse et la pierre.
96	Une odeur d'étangs stagnants et humides et de caves moisies emplit ton nez.
97	(Continuer d'attendre.)
98	« Oui ? »
99	L'arbre semble... grogner. Puis il se tait.
100	« On reste juste... plantés là ? »
101	Il hoche la tête et recule d'un autre petit pas. « D'accord. C'est ça. »
102	Puis, après plusieurs secondes de plus de rien d'autre qu'un faible vent émanant des racines - il PARLE.
103	« <b>LORD. PUU.</b> »
104	« <b>C'EST MOI.</b> »
105	Il grogne.
106	« C'eeeeeeest... »
107	« <b>UN HONNEUR...</b> »
108	« Oui, c'est- »
109	« Il est entièrement mien de- »
110	« Qu'est-ce que tu- »
111	« <b>...POUR TOI. DE PARLER. AVEC LE SEIGNEUR... DE LA TERRE.</b> »
112	« Bien sûr. J'ai quelques questions pour toi, Lord <i>Puu</i>. »
113	« Un grand honneur, en effet. » (Incliner la tête.)
114	« C'est ça. Bref, réponds à ma question, arbre. »
115	L'arbre lâche un vent moisi. Il t'enveloppe.
116	« Pourquoi parles-tu si lentement ? C'est un truc d'arbre ? »
117	« Tu votes quoi à l'élection, Lord Puu ? »
118	« Qu'est-ce que tu fais ici toute la journée ? »
119	« Tu as un permis pour t'enraciner ici, arbre ? »
120	(Rompre le sort.)
121	Il ne répond pas d'abord.
122	« Ou c'est un truc d'âge ? Je suppose qu'on ralentit avec le temps. Du moins nous les humains. »
123	(Être patient.)
124	« LORD... »
125	« PUU... »
126	« N'EST... »
127	(Être très patient.)
128	« Bon sang, accouche ! »
129	« PAS... SOUVENT DANS... DES <b>CONVER-SATIONS</b>. »
130	« D'accord, c'est juste. Désolé de poser tant de questions. »
131	« Habitue-toi-y, mon gars. »
132	« C'est ça. Euh... j'ai quelques autres questions. »
133	L'arbre s'agite.
134	« <b>É-LECTION</b>. »
135	Le vent se mue une fois de plus en grognement.
136	« <b>CHOI-SIR.</b> »
137	« AUCUN. LORD PUU CHOISIT : AUCUN. »
138	Une option que beaucoup choisissent.
139	L'arbre connaît la voie la plus sage, clairement.
140	« Tu veux savoir pour quoi je vote ? »
141	« <b>NON</b>. »
142	« Oh. »
143	L'arbre est silencieux, sauf le faible vent.
144	« Comme ça ? Tu ne vas pas offrir ton opinion quand même ? »
145	Les racines craquent.
146	« ...C'est ça. Mais tout le monde meurt d'envie d'entendre ce que tu penses. »
147	« <b>BOIRE L'EAU.</b> »
148	« <b>CREUSER PROFOND.</b> »
149	« <b>MANGER LA TERRE.</b> »
150	La voix se tait.
151	Routine fascinante.
152	Demande-lui s'il magouille.
153	Ne demande pas ça.
154	« C'est ça, mais est-ce que tu magouilles ? »
155	« C'est ça. Instructif, merci. »
156	L'arbre grogne.
157	Oh oh.
158	Puis le vent se mue lentement en voix à nouveau, lâchant un seul mot.
159	« <b>OUI.</b> »
160	Eh bien !
161	Chouette !
162	Quelle que soit la façon dont l'arbre a interprété le mot <i>magouiller</i>, ça n'a pas dû être trop inquiétant.
163	Les racines bougent un peu.
164	« <b>OUI,</b> » répond-il étonnamment vite.
165	« Par la cité ? »
166	« Qui exactement t'a offert un permis ? »
167	« <b>PAR...</b> »
168	« <b>LE PLAN-TEUR.</b> »
169	« Et qui est-ce ? »
170	Les racines se contentent de hocher vers toi. Puis la voix répète.
171	« <b>PLAN-TEUR.</b> »
172	Sa logique est qu'il possède la terre sur laquelle il fut planté.
173	Autonome et naturel. Bien sûr qu'il possède sa terre.
174	« Oh. Bien. »
175	L'une des racines hoche.
176	« Ça va pour moi. »
177	Ce n'est pas bon. Il pourrait attraper froid.
178	Il dit qu'il préférerait s'abstenir.
179	« Oh. Il <i>fait</i> un peu froid ici en bas, mais ce n'est pas ce que je demande. »
180	« Oh. Tu es sûr-sûr ? »
181	« Quoi ? »
182	« Ça <b>va</b>. »
183	Il recule d'un autre petit pas.
184	« <b>NES'WIKKALLA.</b> »
185	« <b>MON AMOUR.</b> »
186	« Ah. Ce genre de relation. »
187	Le gobelin te fait un haussement d'épaules désinvolte.
188	« <b>ELLE VIENDRA À MOI BIENTÔT.</b> »
189	« <b>LA SORCIÈRE VERTE DE L'EAU D'EN BAS. ELLE EST LA VRAIE BEAUTÉ.</b> »
190	« <b>COMME LA ROSÉE SUR LES FEUILLES DE LA CHALEUR D'UN COUCHANT.</b> »
191	« <b>SES PROFONDEURS ME RAYONNENT.</b> »
192	« Oh par les dieux. »
193	« D'accord, je crois que j'en ai assez entendu. »
194	« On dirait que tu l'aimes bien. »
195	La voix de l'arbre se mue en vents sifflants.
196	« <b>LORD PUU DÉTIENT LA CACHE.</b> »
197	« <b>DE NESSAN. LA SORCIÈRE VERTE.</b> »
198	« <b><shake>OUI</shake>.</b> »
199	L'arbre semble être d'accord avec toi de tout cœur.
200	« <b>LE JARDIN. EN HAUT. EN HAUT.</b> »
201	« Super, merci. »
202	« <b>OUI...</b> »
203	Tu te chuchotes les mots pour tirer les Fils autour de l'écorce moussue.
204	« Va maintenant. <i>Tu ne devrais pas te réveiller...</i> »
205	Sur ce, la voix se mue en vent, puis le vent se mue en silence dans la chambre.
206	« Discussion intéressante. J'aime bien ce sort, cela dit. Le fait que je puisse entendre ta petite conversation me fait me sentir si inclus. C'est génial. »
207	Le gobelin est légèrement sarcastique.
208	D'environ vingt pour cent.
