idx	french
53	« À cause de tout ce que je suis dans mon boulot. Un homme, un soldat, une figure politique, un lanceur de sorts oppressif, et pire que tout : un être humain vivant dans un monde où les humains ont tant détruit que notre péché de peuple entier détermine mon sort avant même ma naissance ? »
54	« Enfin... »
55	« Ouais, c'est- »
56	« Je crois pas que- »
57	« Bien sûr, partons là-dessus. »
58	« Je crois pas que t'aies vraiment atteint ta cible. »
59	« Tout le monde est critique. »
60	« Être en désaccord de rester en désaccord. »
61	« <i>Le secret d'une confiance totale, c'est un niveau pur et dément de pardon de soi</i>. J'ai lu ça dans un livre une fois. » (Sourire en coin.)
62	« Ho là ! D'accord, sérieusement- calme-toi, cowboy. »
63	« Fais juste... attention. Ne glisse pas du rocher. On ne veut pas que tu te noies dans une flaque. »
64	« Quoi ? »
65	« En tant qu'Errant, je n'aime pas le colonialisme non plus. Je veux que les gens soient libres de choisir leur propre voie. »
66	« Quoi ? Laisse tomber. En fait je voulais dire, euh... »
67	« Tu viens de <i>dire</i> Errant ? »
68	« Non. Tu te trompes. »
69	« Oui. Je voulais rendre ma position claire avant de faire valoir mon point. »
70	« <i>Euh</i>...? »
71	Le gobelin regarde autour du bassin, son visage portant une expression sur le point de fondre de ses joues.
72	« Pourquoi je me tiens ici ? Qu'est-ce que je fais de ma vie ? »
73	« On peut y aller ? S'il te plaît ? »
74	(Baisser tes mains.) « D'accord. »
75	« Merci. »
76	Ton écho s'éteint parmi les racines.
77	Tu sens le rocher sous tes pieds.
78	La pierre. Les racines. L'eau. Tout est connecté. Les forces Primordiales de ce lieu. Elles pulsent. Comme un battement de cœur. Tu tends ton esprit. Non pas en tant que clerc. Non pas en tant que serviteur d'Urth.
79	Mais en tant que quelque chose de... plus ancien.
80	(Empoigner un Fil Primordial.)
81	L'arbre au-dessus. Les racines en dessous. L'ouvrage de pierre nain. La croissance naturelle. Tout est tissé ensemble en harmonie.
82	Ils répondent.
83	CHALEUR.
84	La vie. Pure. Non filtrée.
85	Chaque égratignure, purifiée.
86	Ton corps, RENFORCÉ.
87	« Ho là. »
88	Le sort s'installe dans ton esprit.
89	<i>Aura de Vitalité</i>.
90	Un don du Puits.
91	« Merci pour la guérison. »
92	« Je me sens en pleine forme ! »
93	Sur le druide en méditation dans le bassin, tu vois un léger sourire en coin.
94	« <i>Héhéhé</i>... »
